smiles,MinAbsEStateIndex,FpDensityMorgan1,FpDensityMorgan3,BalabanJ,Chi4n,HallKierAlpha,PEOE_VSA1,PEOE_VSA2,PEOE_VSA8,SMR_VSA10,SMR_VSA5,SMR_VSA6,SlogP_VSA1,SlogP_VSA3,SlogP_VSA5,EState_VSA1,EState_VSA9,VSA_EState1,FractionCSP3,HeavyAtomCount,NumAromaticCarbocycles,NumRotatableBonds,NumSaturatedRings,MolLogP,fr_Al_OH,fr_Al_OH_noTert,fr_C_S,fr_bicyclic,fr_oxazole,value
*Nc1ccc(C(=O)c2ccc(*)s2)s1,0.1658810206181238,1.3076923076923077,2.6923076923076925,2.276791863299917,0.9446087576730346,-1.13,0.0,0.0,0.0,38.8379614493882,0.0,5.733667477162185,11.1137302476281,0.0,14.54883157147442,0.0,0.0,0.3975169805576551,0.0,13,0,3,0,2.0914,0,0,0,0,0,3.0129
*Nc1ccc(C(=O)C(*)=S)s1,0.0939814814814818,1.9,3.2,2.8897596494816566,0.5102101958548997,-0.7400000000000002,0.0,0.0,0.0,39.70646913955048,0.0,5.733667477162185,5.733667477162185,0.0,9.671684377773122,0.0,12.217873443046695,0.0694907407407406,0.0,10,0,3,0,1.6837,0,0,1,0,0,4.1937
*Nc1ccc(C(=S)c2ccc(*)s2)s1,0.2339082315024776,1.3076923076923077,2.6923076923076925,2.276791863299917,0.9446087576730346,-0.71,0.0,0.0,0.0,50.137157264821575,0.0,5.733667477162185,11.1137302476281,0.0,9.7542943874026,0.0,12.217873443046695,0.5581367840346015,0.0,13,0,3,0,2.6267000000000005,0,0,1,0,0,3.5786
*Nc1ccc(C(=S)c2ccc(*)cc2)s1,0.2205221718316957,1.2857142857142858,2.7142857142857144,2.2762854936030408,1.1404422276559694,-1.1899999999999995,0.0,0.0,0.0,39.486675684882535,0.0,5.733667477162185,11.800034545623795,0.0,10.440598685398296,0.0,12.217873443046695,0.5291989218526918,0.0,14,1,3,0,2.565200000000001,0,0,1,0,0,2.9139
*Nc1ccc(Nc2ccc(*)s2)s1,0.2651818520618123,1.0833333333333333,2.5,2.102852645102257,0.834900709262391,-1.0,0.0,0.0,0.0,43.056880456398986,0.0,11.050456081168516,16.43051885163443,0.0,0.0,0.0,0.0,0.630151145334677,0.0,12,0,3,0,2.604,0,0,0,0,0,1.4393
*Nc1ccc(NC(*)=S)s1,0.1784618291761149,1.7777777777777777,3.111111111111111,2.6495075543905027,0.4553561716495777,-0.6100000000000003,0.0,0.0,0.0,39.04824095285997,0.0,11.050456081168516,11.050456081168516,0.0,0.0,0.0,12.217873443046695,0.4511989795918368,0.0,9,0,2,0,1.8704,0,0,1,0,0,2.2133
*Nc1ccc(Oc2ccc(*)s2)s1,0.2374040742840346,1.25,2.75,2.102852645102257,0.757175202596867,-1.0,0.0,0.0,0.0,33.05471650302326,0.0,5.733667477162185,15.85059320142815,0.0,0.0,0.0,4.736862953800049,6.308854849038381,0.0,12,0,3,0,2.6527000000000003,0,0,0,0,0,1.1067
*Nc1ccc(OC(*)=S)s1,0.0673507180650038,2.0,3.4444444444444446,2.6495075543905027,0.4160638198551561,-0.6100000000000003,0.0,0.0,0.0,34.10928453477245,0.0,5.733667477162185,10.470530430962237,0.0,0.0,0.0,16.954736396846744,5.657865646258504,0.0,9,0,2,0,1.8373,0,0,1,0,0,2.3032
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,0.2311877443177045,0.8235294117647058,2.235294117647059,1.914902758589856,1.6336143369770415,-1.5799999999999996,0.0,0.0,0.0,33.74102080101895,0.0,5.733667477162185,11.1137302476281,0.0,0.0,0.0,0.0,0.5740101760145951,0.0,17,1,3,0,4.194400000000002,0,0,0,0,0,1.6696
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,0.2235507458590278,0.7777777777777778,1.8888888888888888,1.9054977594361533,1.8338343457735824,-2.06,0.0,0.0,0.0,23.090539221079908,0.0,5.733667477162185,11.800034545623795,0.0,0.0,0.0,0.0,0.5427552915625606,0.0,18,2,3,0,4.132900000000002,0,0,0,0,0,1.9491
*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,0.167897665238935,1.2857142857142858,2.642857142857143,2.3115864006790567,1.1823767992318537,-1.19,0.0,0.0,0.0,34.60952849118124,0.0,5.733667477162185,5.733667477162185,0.0,4.877147193701299,0.0,12.217873443046695,0.4037724312891158,0.0,14,1,3,0,3.5161000000000007,0,0,1,0,0,3.1722
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,0.2230908842455625,0.7777777777777778,1.9444444444444444,1.8816231251221465,1.886005854623838,-2.06,0.0,0.0,0.0,22.40423492308421,0.0,5.733667477162185,11.1137302476281,0.0,0.0,0.0,0.0,0.5568338842196926,0.0,18,2,3,0,4.132900000000002,0,0,0,0,0,1.8885
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,0.2165597297061663,0.5789473684210527,1.368421052631579,1.8726978379111328,2.0971506281091274,-2.539999999999999,0.0,0.0,0.0,11.753753343145172,0.0,5.733667477162185,11.800034545623795,0.0,0.0,0.0,0.0,0.5285065608511604,0.0,19,3,3,0,4.071400000000002,0,0,0,0,0,1.5312
*Cc1ccc(-c2ccc(N*)cc2)cc1,0.24706170913422,0.9285714285714286,2.0,2.275124195489887,1.3598737113394814,-1.7599999999999998,0.0,0.0,0.0,5.687386274683562,6.923737199690624,5.733667477162185,5.733667477162185,6.923737199690624,5.563451491696996,0.0,0.0,0.7358589554585226,0.0769230769230769,14,2,3,0,3.279100000000001,0,0,0,0,0,1.1363
*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,0.1508342833613396,1.0,2.0,2.2938665692343942,1.3933972962190342,-1.67,0.0,0.0,0.0,23.272742613246496,0.0,5.733667477162185,5.733667477162185,0.0,5.563451491696996,0.0,12.217873443046695,0.3780000635087213,0.0,15,2,3,0,3.454600000000001,0,0,1,0,0,2.5787
*Nc1ccc(C(=O)c2ccc(*)s2)cc1,0.1583276643990931,1.2857142857142858,2.642857142857143,2.268259429656968,1.127130593619205,-1.61,0.0,0.0,0.0,28.187479869449152,0.0,5.733667477162185,11.1137302476281,0.0,15.235135869470117,0.0,0.0,0.388649218946838,0.0,14,1,3,0,2.0299,0,0,0,0,0,2.4618
*Nc1ccc(C(=O)C(*)=S)cc1,0.0599017384731672,1.5454545454545454,2.636363636363636,2.921307190634043,0.6805281476838426,-1.2200000000000002,0.0,0.0,0.0,29.055987559611435,0.0,5.733667477162185,5.733667477162185,0.0,10.357988675768818,0.0,12.217873443046695,0.0504112864281516,0.0,11,1,3,0,1.6222,0,0,1,0,0,4.0513
*Nc1ccc(C(=O)O*)cc1,0.1762093726379436,1.6,2.8,2.843524062030637,0.6063106309956076,-1.5099999999999998,0.0,0.0,0.0,11.656691562635412,0.0,5.733667477162185,5.733667477162185,5.106527394840706,10.357988675768818,0.0,5.106527394840706,-0.1073497732426305,0.0,10,1,2,0,1.1839,0,0,0,0,0,2.5642
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,0.2115176319992335,1.0,2.066666666666667,2.268204423334219,1.3265384985032604,-1.6699999999999997,0.0,0.0,0.0,28.83619410494349,0.0,5.733667477162185,11.800034545623795,0.0,11.126902983393991,0.0,12.217873443046695,0.5094116281345715,0.0,15,2,3,0,2.5037000000000003,0,0,1,0,0,3.0683
*Nc1ccc(Nc2ccc(*)s2)cc1,0.2470780843201476,1.0769230769230769,2.4615384615384617,2.105655381485372,1.0042351876699058,-1.48,0.0,0.0,0.0,33.09270317445564,0.0,11.050456081168516,16.43051885163443,0.0,0.0,0.0,0.0,0.5987257495590828,0.0,13,1,3,0,2.5425000000000004,0,0,0,0,0,1.0698
*Nc1ccc(Oc2ccc(*)s2)cc1,0.2266699210548417,1.2307692307692308,2.6923076923076925,2.105655381485372,0.9221656324922078,-1.48,0.0,0.0,0.0,22.40423492308421,0.0,5.733667477162185,15.85059320142815,0.0,0.0,0.0,4.736862953800049,6.288134290753338,0.0,13,1,3,0,2.5912000000000006,0,0,0,0,0,1.1598
*Nc1ccc(Oc2ccc(*)cc2)cc1,0.2157693326795058,0.9285714285714286,2.071428571428572,2.1088517120273824,1.0987040254791696,-1.9599999999999995,0.0,0.0,0.0,11.753753343145172,0.0,5.733667477162185,16.536897499423844,0.0,0.0,0.0,4.736862953800049,6.2704018019818895,0.0,14,2,3,0,2.5297,0,0,0,0,0,1.1501
*Nc1ccc(OC(*)=S)cc1,0.0449940948601662,1.6,2.8,2.709147824373649,0.5710898200947431,-1.0900000000000003,0.0,0.0,0.0,23.45880295483341,0.0,5.733667477162185,10.470530430962237,0.0,0.0,0.0,16.954736396846744,5.6269333952716885,0.0,10,1,2,0,1.7757999999999998,0,0,1,0,0,2.1606
*NC(=O)c1ccc(-c2ccc(*)cc2)s1,0.0615838372385992,1.2857142857142858,2.7857142857142856,2.3116410931172133,1.1662256507191784,-1.6099999999999997,0.0,0.0,0.0,23.31033267574785,0.0,0.0,11.800034545623795,0.0,9.671684377773122,0.0,0.0,0.2326550033593682,0.0,14,1,2,0,1.7838,0,0,0,0,0,2.6235
*NC(=O)c1ccc(C(*)=O)s1,0.0069444444444441,1.6,2.8,2.9120812188252145,0.5147681041774488,-1.16,0.0,0.0,0.0,23.5301261304158,0.0,0.0,5.733667477162185,0.0,19.343368755546244,0.0,0.0,-0.3529629629629631,0.0,10,0,2,0,0.6317000000000002,0,0,0,0,0,3.408
*NC(=O)c1ccc(C(*)=S)s1,0.0406424792139079,1.8,3.0,2.9120812188252145,0.5147681041774488,-0.7400000000000002,0.0,0.0,0.0,34.82932194584917,0.0,0.0,5.733667477162185,0.0,14.54883157147442,0.0,12.217873443046695,0.0694907407407404,0.0,10,0,2,0,1.167,0,0,1,0,0,3.7504
*NC(=O)c1ccc(O*)s1,0.0363907785336357,2.0,3.4444444444444446,2.7991216323578683,0.4421793980235856,-1.03,0.0,0.0,0.0,17.243965607286242,0.0,0.0,10.84019487200289,0.0,9.671684377773122,0.0,5.106527394840706,-0.0882945956160241,0.0,9,0,2,0,0.7853000000000001,0,0,0,0,0,2.2174
*NC(=O)c1ccc(-c2ccc(*)s2)cc1,0.0646188166624675,1.2857142857142858,2.642857142857143,2.2889549831233023,1.1822525227337446,-1.61,0.0,0.0,0.0,22.62402837775216,0.0,0.0,11.1137302476281,0.0,10.357988675768818,0.0,0.0,0.2441584782060971,0.0,14,1,2,0,1.7838,0,0,0,0,0,2.1302
*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,0.065977891156463,1.0,2.066666666666667,2.28940133813224,1.3933972962190342,-2.0899999999999994,0.0,0.0,0.0,11.973546797813116,0.0,0.0,11.800034545623795,0.0,10.357988675768818,0.0,0.0,0.2164596039415662,0.0,15,2,2,0,1.7223,0,0,0,0,0,2.3815
*NC(=O)c1ccc(C(*)=S)cc1,0.0561224489795921,1.4545454545454546,2.4545454545454546,2.9340419411151166,0.689643964328941,-1.2200000000000002,0.0,0.0,0.0,23.49253606791444,0.0,0.0,5.733667477162185,0.0,15.921440167465814,0.0,12.217873443046695,0.0504112864281514,0.0,11,1,2,0,1.1055,0,0,1,0,0,3.4516
*NC(=O)c1ccc(O*)cc1,0.0460128495842786,1.6,2.8,2.843524062030637,0.6063106309956077,-1.5099999999999998,0.0,0.0,0.0,5.907179729351506,0.0,0.0,10.84019487200289,0.0,10.357988675768818,0.0,5.106527394840706,-0.1073497732426305,0.0,10,1,2,0,0.7238,0,0,0,0,0,2.0709
*NC(=O)C(=S)c1ccc(*)s1,0.0492129629629629,1.9,3.2,2.8510623327042497,0.4751651384631452,-0.7400000000000001,0.0,0.0,0.0,39.70646913955048,0.0,0.0,11.1137302476281,4.794537184071822,4.877147193701299,0.0,12.217873443046695,0.1691288737717311,0.0,10,0,2,0,0.2212,0,0,1,0,0,3.9034
*NC(=O)C(=S)c1ccc(*)cc1,0.0778760393046107,1.5454545454545454,2.727272727272727,2.898667675015539,0.6693635979992127,-1.2200000000000002,0.0,0.0,0.0,29.055987559611435,0.0,0.0,11.800034545623795,4.794537184071822,5.563451491696996,0.0,12.217873443046695,0.1498485922146637,0.0,11,1,2,0,0.1597,0,0,1,0,0,3.6154
*NC(=O)C(=S)C(*)=O,0.0046296296296299,1.8571428571428568,2.571428571428572,4.053443249785434,0.0463488514873247,-0.77,0.0,0.0,0.0,29.27578101427938,0.0,0.0,5.733667477162185,9.589074368143644,0.0,0.0,0.0,-0.5814814814814815,0.0,7,0,2,0,-0.9873000000000004,0,0,1,0,0,5.1781
*NC(=O)C(=S)O*,0.0724074074074074,2.333333333333333,3.1666666666666665,3.643224945571916,0.0,-0.6400000000000001,0.0,0.0,0.0,23.17568083273673,0.0,0.0,5.733667477162185,9.901064578912528,0.0,0.0,5.106527394840706,-0.2798148148148147,0.0,6,0,0,0,-0.6248,0,0,1,0,0,4.3681
*NC(=O)Nc1ccc(*)s1,0.0294302721088435,1.8888888888888888,3.333333333333333,2.5725016835725403,0.4203111142578232,-1.03,0.0,0.0,0.0,27.74904513742659,0.0,5.316788604006331,16.43051885163443,0.0,0.0,0.0,0.0,0.2644529478458051,0.0,9,0,1,0,0.5085,0,0,0,0,0,1.6045
*NC(=O)NC(*)=O,0.0670833333333331,1.8333333333333333,2.6666666666666665,3.3954996118673995,0.0463488514873247,-1.06,0.0,0.0,0.0,12.441209818454194,0.0,0.0,11.050456081168516,0.0,0.0,0.0,0.0,-0.4528240740740741,0.0,6,0,0,0,-0.5808,0,0,0,0,0,2.041
*NC(=O)NC(*)=S,0.0185648148148147,2.1666666666666665,3.0,3.3954996118673995,0.0463488514873247,-0.64,0.0,0.0,0.0,23.740405633887573,0.0,0.0,11.050456081168516,0.0,0.0,0.0,12.217873443046695,0.0101388888888889,0.0,6,0,0,0,-0.4158999999999999,0,0,1,0,0,3.7029
*NC(=O)NO*,0.017824074074074,2.4,3.4,3.002590528674132,0.0,-0.77,0.0,0.0,0.0,6.031114512338072,0.0,0.0,11.213764075283386,5.20725302477729,0.0,0.0,0.0,-0.1511574074074073,0.0,5,0,1,0,-0.8542000000000001,0,0,0,0,0,1.9635
*NC(=O)Oc1ccc(*)s1,0.0919302721088435,2.0,3.4444444444444446,2.5725016835725403,0.3743971531884895,-1.03,0.0,0.0,0.0,22.810088719339067,0.0,0.0,15.85059320142815,0.0,0.0,0.0,4.736862953800049,5.117277021919879,0.0,9,0,1,0,0.4754,0,0,0,0,0,1.551
*NC(=O)Oc1ccc(*)cc1,0.1137792894935751,1.6,2.9,2.6449316670687724,0.5466820518602887,-1.5099999999999998,0.0,0.0,0.0,12.159607139400023,0.0,0.0,16.536897499423844,0.0,0.0,0.0,4.736862953800049,5.104177768329555,0.0,10,1,1,0,0.4139,0,0,0,0,0,1.3447
*NC(=O)OC(*)=S,0.0810648148148147,2.333333333333333,3.1666666666666665,3.3954996118673995,0.0378436787693276,-0.64,0.0,0.0,0.0,23.86465675108826,0.0,0.0,5.733667477162185,4.736862953800049,0.0,0.0,0.0,4.3909259259259255,0.0,6,0,0,0,0.0111,0,0,1,0,0,3.7701
*NC(=S)c1ccc(O*)s1,0.0161233938019651,2.0,3.4444444444444446,2.7991216323578683,0.4421793980235856,-0.6100000000000001,0.0,0.0,0.0,28.543161422719624,0.0,0.0,10.84019487200289,0.0,4.877147193701299,0.0,17.324400837887403,0.1880659486016628,0.0,9,0,2,0,1.3206,0,0,1,0,0,2.8874
*NC(=S)c1ccc(O*)cc1,0.0013022014361301,1.6,2.8,2.843524062030637,0.6063106309956077,-1.09,0.0,0.0,0.0,17.206375544784887,0.0,0.0,10.84019487200289,0.0,5.563451491696996,0.0,17.324400837887403,0.1530668934240361,0.0,10,1,2,0,1.2591,0,0,1,0,0,2.5935
*NC(=S)C(=O)O*,0.0025925925925927,2.333333333333333,3.1666666666666665,3.643224945571916,0.0,-0.6400000000000001,0.0,0.0,0.0,23.175680832736735,0.0,0.0,5.733667477162185,9.901064578912528,0.0,0.0,0.0,-0.2798148148148147,0.0,6,0,0,0,-0.6248,0,0,1,0,0,4.0646
*NC(=S)Nc1ccc(*)cc1,0.1570540438397581,1.5,2.8,2.6449316670687724,0.6013222162552355,-1.09,0.0,0.0,0.0,29.084063670916624,0.0,5.316788604006331,17.116823149630125,0.0,0.0,0.0,12.217873443046695,0.4961222127739985,0.0,10,1,1,0,0.6119,0,0,1,0,0,2.0356
*NC(=S)NC(*)=S,0.1620370370370369,1.8333333333333333,2.6666666666666665,3.3954996118673995,0.0463488514873247,-0.22,0.0,0.0,0.0,35.039601449320955,0.0,0.0,11.050456081168516,0.0,0.0,0.0,24.43574688609339,0.3518055555555556,0.0,6,0,0,0,-0.2510000000000001,0,0,2,0,0,4.2115
*NC(=S)NO*,0.0,2.4,3.4,3.002590528674132,0.0,-0.35,0.0,0.0,0.0,17.330310327771453,0.0,0.0,11.213764075283386,5.20725302477729,0.0,0.0,17.425126467823986,0.1905092592592593,0.0,5,0,1,0,-0.6893000000000002,0,0,1,0,0,2.2894
*NC(=S)OC(*)=S,0.0509259259259259,2.0,2.833333333333333,3.3954996118673995,0.0378436787693276,-0.22,0.0,0.0,0.0,35.16385256652164,0.0,0.0,5.733667477162185,4.736862953800049,0.0,0.0,29.17260983989344,5.102962962962963,0.0,6,0,0,0,0.176,0,0,2,0,0,4.0637
*NOC(=O)O*,0.0344444444444445,2.4,3.4,3.002590528674132,0.0,-0.77,0.0,0.0,0.0,6.155365629538759,0.0,0.0,5.896975471277056,9.94411597857734,0.0,6.155365629538759,0.0,-0.3247685185185185,0.0,5,0,1,0,-0.4271999999999999,0,0,0,0,0,1.6985
*NOC(=S)O*,0.0819907407407407,2.4,3.4,3.002590528674132,0.0,-0.35,0.0,0.0,0.0,17.45456144497214,0.0,0.0,5.896975471277056,9.94411597857734,0.0,0.0,5.106527394840706,0.0168981481481481,0.0,5,0,1,0,-0.2623,0,0,1,0,0,2.7178
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,0.0423505007419143,0.6666666666666666,1.5555555555555556,1.521263552927683,2.243464939229571,-3.159999999999999,0.0,0.0,0.0,57.78914654805521,0.0,15.950365812018994,32.48726331144284,0.0,0.0,0.0,29.17260983989344,6.146710171082104,0.0,27,3,5,0,4.213100000000002,0,0,2,0,0,2.2298
*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,0.1098519499826526,1.0588235294117647,2.235294117647059,2.0195228720543663,1.6119901982827691,-1.87,0.0,0.0,0.0,29.084063670916624,6.4208216229260096,5.316788604006331,17.116823149630125,6.4208216229260096,11.126902983393991,0.0,12.217873443046695,0.4375128824783336,0.0714285714285714,17,2,3,0,2.2027,0,0,1,0,0,1.379
*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,0.2215208735902285,1.25,2.85,2.491395918965853,1.393672440853,-2.28,0.0,0.0,0.0,23.561252691243958,13.847474399381248,30.454223101551413,10.633577208012662,14.580253302440804,5.563451491696996,12.18648014187683,14.580253302440804,10.211352878439367,0.3846153846153846,20,1,7,0,2.54052,0,0,0,0,0,0.755
*NC(=O)OC(*)=O,0.1736574074074075,2.0,2.833333333333333,3.3954996118673995,0.0378436787693276,-1.06,0.0,0.0,0.0,12.56546093565488,0.0,0.0,5.733667477162185,4.736862953800049,0.0,6.093240070938415,0.0,3.557592592592592,0.0,6,0,0,0,-0.1537999999999999,0,0,0,0,0,2.561
*OC(=O)C(=S)C(*)=O,0.1064814814814811,1.8571428571428568,2.571428571428572,4.053443249785434,0.0416666666666666,-0.77,0.0,0.0,0.0,29.337906572879728,0.0,0.0,0.0,14.69560176298435,0.0,5.969305287951849,0.0,-0.8714814814814815,0.0,7,0,2,0,-0.5603,0,0,1,0,0,5.1004
*OCCC(=O)CC(=O)Oc1ccc(*)cc1,0.1148347278790096,1.3333333333333333,2.7333333333333334,2.3880135121574426,0.9703856475976276,-1.6799999999999993,0.0,0.0,0.0,17.8189173027784,12.84164324585202,6.606881964512918,10.803230022261658,14.69560176298435,12.84164324585202,5.969305287951849,9.843390348640757,5.128086034753152,0.2727272727272727,15,1,6,0,0.5968000000000001,0,0,0,0,0,2.0323
*CCOC(=S)NC(=S)c1ccc(N*)cc1,0.1811962255951252,1.4,2.7333333333333334,2.5390569863186543,0.915251164007318,-1.2000000000000002,0.0,0.0,0.0,40.286197705840245,6.923737199690624,12.340549441675105,11.050456081168516,4.736862953800049,5.563451491696996,0.0,29.17260983989344,5.896874304180401,0.2,15,1,4,0,2.0969999999999995,0,0,2,0,0,2.6209
*CNCCCOCO*,0.0894911344167296,1.75,3.5,2.6476048489438337,0.3581564213635478,-0.12,0.0,0.0,0.0,0.0,6.4208216229260096,26.99225265920251,5.316788604006331,9.843390348640757,6.4208216229260096,0.0,9.843390348640757,5.793036659108088,1.0,8,0,7,0,-0.0721,0,0,0,0,0,0.6155
*CNCNC(=O)NC(=O)N*,0.1926384952129001,1.5,2.9,3.39613652381051,0.2900871091139863,-1.3,0.0,0.0,0.0,12.062229024676144,0.0,13.716363171576331,21.68403328918118,0.0,0.0,12.062229024676144,0.0,0.1498558358528595,0.5,10,0,3,0,-1.4865999999999993,0,0,0,0,0,0.7092
*CNC(=O)NCOCO*,0.0354380039052657,1.7777777777777777,3.333333333333333,3.040425665876032,0.2207448773484406,-0.81,0.0,0.0,0.0,6.031114512338072,0.0,20.5714310362765,10.633577208012662,9.843390348640757,0.0,0.0,9.843390348640757,5.116163076341648,0.75,9,0,5,0,-0.7951000000000001,0,0,0,0,0,0.7808
*CNC(=O)ONC(=O)NO*,0.1233428602922651,1.6,3.0,3.402570682630092,0.1496154281323345,-1.5,0.0,0.0,0.0,12.124354583276489,0.0,7.04767198267719,16.276981800248734,10.044841608513924,0.0,12.124354583276489,0.0,-0.2164006991685559,0.3333333333333333,10,0,2,0,-1.1705,0,0,0,0,0,1.4002
*COCOCCCO*,0.1433105788611741,1.375,3.125,2.6476048489438337,0.2788387679126026,-0.12,0.0,0.0,0.0,0.0,6.4208216229260096,27.1165037764032,0.0,14.580253302440804,6.4208216229260096,0.0,14.580253302440804,10.76557563303099,1.0,8,0,7,0,0.3549,0,0,0,0,0,0.6927
*CNCCNC(=O)OC*,0.2018522455278407,1.6666666666666667,3.2222222222222223,3.040425665876032,0.303981456572267,-0.77,0.0,0.0,0.0,6.093240070938415,0.0,27.246982335779872,10.633577208012662,4.736862953800049,0.0,0.0,4.736862953800049,5.435668068153187,0.8,9,0,5,0,-0.6841999999999997,0,0,0,0,0,0.5903
*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,0.2611400656999849,1.0909090909090908,2.590909090909091,1.569600373548371,1.549404603945838,-1.739999999999999,0.0,0.0,0.0,78.07226274383507,0.0,10.633577208012662,20.750502932278625,0.0,9.671684377773122,0.0,16.954736396846744,5.628597213498424,0.0,22,0,5,0,4.254600000000001,0,0,1,0,0,2.7059
*NOC(=O)NCC(=O)NC(*)=O,0.2073567281851012,1.5454545454545454,2.8181818181818183,3.5757351909093624,0.2896436401034098,-1.63,0.0,0.0,0.0,18.41051510640604,0.0,6.544756405912575,16.530552679289716,9.632125767808455,0.0,12.00041980028992,0.0,-0.7156265222138238,0.25,11,0,3,0,-1.533,0,0,0,0,0,2.0185
*NCCCNC(=O)NC(*)=O,0.083842723817922,1.5,2.9,3.256951580195633,0.3808507569161036,-1.1,0.0,0.0,0.0,12.441209818454194,6.4208216229260096,13.08951281182515,16.367244685174846,0.0,6.4208216229260096,0.0,0.0,-0.1145862727807172,0.6,10,0,4,0,-0.6011,0,0,0,0,0,0.6578
*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,0.0668095558675464,1.2,2.533333333333333,2.437579476379825,0.728919302756562,-2.09,0.0,0.0,0.0,39.811274162102734,0.0,11.050456081168516,21.684033289181176,0.0,0.0,12.062229024676144,0.0,-0.508550626211611,0.0,15,0,2,0,1.1246999999999998,0,0,0,0,0,1.5146
*NCNC(=O)OC(=O)NC(*)=O,0.0138932718148989,1.4545454545454546,2.727272727272727,3.654086216996418,0.2596278905503654,-1.63,0.0,0.0,0.0,18.59657544799295,0.0,6.668691188899143,16.367244685174846,4.736862953800049,0.0,12.18648014187683,0.0,3.604454732510289,0.25,11,0,2,0,-0.8971000000000002,0,0,0,0,0,1.6859
*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,0.1624412110523216,1.1,2.45,2.1062698781393028,1.4479981191293578,-2.6699999999999995,0.0,0.0,0.0,29.49943141836765,0.0,0.0,10.586623992961908,4.8375885837366335,24.90682024724324,5.907179729351506,5.106527394840706,-0.7843034194672136,0.0,20,1,4,0,2.1529,0,0,0,0,0,3.5136
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,0.0348516628873769,0.9375,2.0,2.3875715569531573,1.1396104582385735,-0.8800000000000003,0.0,0.0,0.0,28.05363452633539,12.347973912953767,0.0,5.380062770465915,12.347973912953767,14.631441581103898,12.347973912953767,0.0,53.23076617220963,0.2,16,0,3,0,3.722900000000001,0,0,0,0,0,2.5399
*C(=S)C(F)(F)c1ccc(C(*)(F)F)s1,0.2421990740740736,1.3846153846153846,2.3076923076923075,3.0977593843126936,0.658496004300366,-0.4900000000000002,0.0,0.0,0.0,28.922142216497672,12.347973912953767,0.0,0.0,12.347973912953767,9.7542943874026,12.347973912953767,0.0,50.63562925170068,0.2857142857142857,13,0,3,0,3.3152,0,0,1,0,0,4.1531
*OC(F)(F)c1ccc(C(*)(F)F)s1,0.2599768518518515,1.3333333333333333,2.333333333333333,2.999849656155644,0.595871727802257,-0.6200000000000001,0.0,0.0,0.0,11.336785877934735,12.534034254540677,0.0,0.0,17.640561649381382,9.7542943874026,17.411181448241976,0.0,49.31852324263039,0.3333333333333333,12,0,3,0,2.8769,0,0,0,0,0,2.3901
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,0.0042743764172332,0.9411764705882352,2.0,2.362366887026376,1.3577814193347857,-1.36,0.0,0.0,0.0,16.716848648400653,12.347973912953767,0.0,5.380062770465915,12.347973912953767,16.00405017709529,12.347973912953767,0.0,53.398677143696986,0.1666666666666666,17,1,3,0,3.661400000000001,0,0,0,0,0,2.9023
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,0.0087160905072163,0.7222222222222222,1.5555555555555556,2.365510321938987,1.568420208024534,-1.84,0.0,0.0,0.0,6.06636706846161,12.347973912953767,0.0,6.06636706846161,12.347973912953767,16.690354475090988,12.347973912953767,0.0,53.746102461952034,0.1428571428571428,18,2,3,0,3.5999000000000025,0,0,0,0,0,2.0599
*C(=S)C(F)(F)c1ccc(C(*)(F)F)cc1,0.1656368102796672,1.1428571428571428,1.9285714285714288,3.093153964892794,0.8644630812793506,-0.9700000000000002,0.0,0.0,0.0,17.585356338562935,12.347973912953767,0.0,0.0,12.347973912953767,11.126902983393991,12.347973912953767,0.0,50.89951778628118,0.2222222222222222,14,1,3,0,3.253700000000001,0,0,1,0,0,4.0037
*OC(F)(F)c1ccc(C(*)(F)F)cc1,0.175746409674981,1.0769230769230769,1.9230769230769231,3.007046884339858,0.7902455645911155,-1.1,0.0,0.0,0.0,0.0,12.534034254540677,0.0,0.0,17.640561649381382,11.126902983393991,12.534034254540677,0.0,49.62839510109599,0.25,13,1,3,0,2.815400000000001,0,0,0,0,0,2.1427
