smiles,MolWt,HeavyAtomMolWt,ExactMolWt,Chi0,Chi3v,Chi4v,HallKierAlpha,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SlogP_VSA3,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA2,EState_VSA9,VSA_EState1,VSA_EState6,VSA_EState9,FractionCSP3,NHOHCount,MolLogP,fr_C_O,fr_C_S,fr_NH0,fr_alkyl_halide,fr_ketone_Topliss,fr_piperzine,energy
*OC1CCC(OC(=O)OCCCCCCOC(*)=O)CC1,286.324,264.148,286.141638424,16.208896013370172,3.3037021217070768,2.147214870042066,-1.3,12.627586494255224,0.0,0.0,63.57450575890469,19.31711625624085,0.0,0.0,71.06,12.576187252464766,19.31711625624085,15.042120585803383,0.0,0.0,0.8571428571428571,0,3.1780000000000017,2,0,0,0,0,0,7.0127
*Oc1ccc(C(CC)c2ccc(OC(*)=O)cc2)cc1,254.28500000000005,240.173,254.094294308,15.242276208189782,3.132703340141147,2.18027938630294,-2.29,6.472220864716464,0.0,0.0,19.262464868778025,0.0,0.0,0.0,35.53,6.472220864716464,9.843390348640757,4.731591537280917,16.250729955536954,0.0,0.1875,0,4.119700000000003,1,0,0,0,0,0,4.7325
*Nc1ccc(*)cc1,91.113,86.07299999999998,91.04219916,6.69023444431199,0.7182335127930841,0.3868945341743198,-0.98,11.753753343145172,0.0,0.0,0.0,0.0,0.0,0.0,12.03,0.0,0.0,0.7451851851851852,10.437870370370373,0.0,0.0,1,0.7373999999999998,0,0,0,0,0,0,2.3603
*c1cccc(*)n1,77.08600000000001,74.062,77.026549096,5.983127663125442,0.4706207331034419,0.2459822178898454,-0.8500000000000001,12.393687143226153,4.9839785209472085,0.0,0.0,0.0,0.0,0.0,12.89,0.0,0.0,0.7116666666666667,6.424907407407407,0.0,0.0,0,-0.5692000000000002,0,0,1,0,0,0,2.9424
*C=Cc1ccc(*)n1CCCCCC,175.27499999999995,158.13899999999998,175.136099544,11.096011838247808,2.202174738227813,1.412999702861835,-0.98,12.272863678446956,4.567099647791355,0.0,39.15178009730724,6.544756405912575,0.0,6.076020106833881,4.93,0.0,0.0,3.3267208924432947,4.648440570672713,0.0,0.5,0,2.763000000000001,0,0,1,0,0,0,1.3683
*c1ccc(*)n1CCC(=O)OC(C)C(=O)OCC,237.255,222.135,237.10010796,14.41384908344359,2.0103588264513665,1.1877579839476111,-1.7799999999999998,24.332297719129848,4.567099647791355,0.0,32.917018815968135,25.60755668165632,0.0,0.0,57.53,5.969305287951849,9.473725907600098,12.39242751459833,4.351003607850649,0.0,0.5,0,-0.2778000000000002,2,0,1,0,0,0,2.05
*C(C#N)=C(c1ccccc1)c1ccc(*)cc1,203.244,194.172,203.073499288,12.957819157813608,2.250274549768845,1.525286653461895,-2.3299999999999987,11.63947159853088,0.0,0.0,0.0,0.0,0.0,5.573104530069267,23.79,0.0,0.0,0.154242331191736,22.9096164808516,0.0,0.0,0,2.693480000000001,0,0,1,0,0,0,2.5883
*CC(*)(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,536.153,530.105,536.0080373920001,28.90577739393581,3.6577764909495167,1.7035844108240406,-1.7900000000000011,5.969305287951849,0.0,0.0,67.15023691223244,9.53140013787187,6.923737199690624,0.0,26.3,6.923737199690624,0.0,237.4422881730433,0.0,0.0,0.9230769230769232,0,6.111800000000002,1,0,0,18,0,0,5.7714
*CC(*)(F)C#N,71.054,69.038,71.017127284,5.914213562373096,0.1213146542406353,0.0,-0.5800000000000001,0.0,0.0,0.0,13.095412595200916,0.0,6.923737199690624,0.0,23.79,0.0,5.261891554738487,12.102083333333333,1.6979166666666663,0.0,0.6666666666666666,0,0.69268,0,0,1,1,0,0,7.0615
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,272.09099999999995,268.0589999999999,272.008355128,15.69867061274927,1.4214197248195928,0.5324989985879888,-1.0900000000000003,5.969305287951849,0.0,0.0,31.116769448833544,9.53140013787187,6.923737199690624,0.0,26.3,6.923737199690624,0.0,100.50263707797934,0.0,0.0,0.8571428571428571,0,2.5452000000000004,1,0,0,8,0,0,6.2862
*CC(CC(CC(CC(*)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,416.6080000000001,384.3520000000002,416.250401024,23.58936490199414,6.388645902935892,4.602827312627496,-3.1199999999999983,0.0,0.0,0.0,50.36074182987885,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.5664924958268073,45.33856708524468,0.0,0.25,0,8.766300000000003,0,0,0,0,0,0,4.8255
*c1ccc(-c2ccc(*)s2)s1,164.254,160.22199999999998,163.975442128,8.55204176387779,2.9750096372221115,2.1328566401831344,-0.6000000000000001,33.433697296801306,0.0,0.0,0.0,0.0,0.0,9.7542943874026,0.0,0.0,0.0,0.8277135298563869,9.194242252456538,0.0,0.0,0,1.8258,0,0,0,0,0,0,0.9894
*c1ccc2oc(-c3ccc4nc(*)oc4c3)nc2c1,234.214,228.166,234.042927432,13.689869965382488,2.760519920408656,1.8833259337683776,-2.62,34.65944828576914,9.967957041894415,0.0,0.0,0.0,0.0,33.65361713223991,52.06,0.0,8.834301874106695,11.681526760510344,13.632199505707804,0.0,0.0,0,1.9852,0,0,2,0,0,0,2.5367
*Cc1ccc(C*)cc1,104.152,96.08799999999998,104.062600256,7.397341225498538,1.0229713669174492,0.5392634612365024,-0.78,0.0,0.0,0.0,13.847474399381248,13.847474399381248,0.0,0.0,0.0,0.0,0.0,1.1344066515495088,9.238703703703704,0.0,0.25,0,1.7852,0,0,0,0,0,0,2.5648
*CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(*)=O,484.6300000000005,440.2780000000003,484.3036183679999,26.69417738760873,5.170189559482608,3.261873696299648,-2.12,24.38013672857201,0.0,0.0,116.07770478943284,33.33106336741566,6.923737199690624,0.0,105.20000000000002,37.40784031601094,18.9474518152002,20.69836316562232,0.0,0.0,0.8461538461538461,0,5.901200000000006,4,0,0,0,0,0,6.5329
*CC(CC(CC(*)c1ccccn1)c1ccccn1)c1ccccn1,315.42,294.252,315.17354767200004,18.19202367649561,4.0804053196374985,2.796543146182726,-2.55,0.0,14.951935562841626,0.0,38.02201416079144,0.0,6.923737199690624,0.0,38.67,0.0,4.9839785209472085,0.5058502386262126,18.99162420562042,0.0,0.2857142857142857,0,4.7774000000000045,0,0,3,0,0,0,4.5101
*C(=S)c1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,290.459,284.41099999999994,289.935234192,13.405412915006313,5.893087397607672,4.328113113141338,-0.8099999999999998,56.97577674283306,0.0,0.0,0.0,0.0,0.0,19.5085887748052,0.0,0.0,12.217873443046695,0.4995114474470534,13.507292543815812,0.0,0.0,0,4.604500000000002,0,1,0,0,0,0,0.75
*Oc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,262.38,256.332,261.958077812,12.535169427003234,5.297925641797731,4.000638946269105,-1.1,39.39042040427013,0.0,0.0,0.0,0.0,0.0,19.5085887748052,9.23,0.0,5.106527394840706,0.34084141377702,13.321026913469192,0.0,0.0,0,4.222800000000001,0,0,0,0,0,0,1.8638
*C(=S)Oc1ccc(-c2ccc(*)s2)s1,224.331,220.299,223.942427748,10.836498814253964,3.476976584064968,2.6233286981484665,-0.71,45.825051206485234,0.0,0.0,0.0,0.0,0.0,9.7542943874026,9.23,0.0,16.954736396846744,5.879529819643906,8.622095038632736,0.0,0.0,0,2.8642000000000003,0,1,0,0,0,0,1.9834
*Oc1ccc(C(=S)c2ccc(*)s2)s1,224.331,220.299,223.942427748,10.836498814253964,3.91024147077806,2.670914178762837,-0.71,45.13607528813371,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,17.324400837887403,0.2957911050222559,8.478328058075082,0.0,0.0,0,2.5936000000000003,0,1,0,0,0,0,2.3041
*C(=S)OC(=S)c1ccc(*)s1,186.282,184.266,185.926777684,9.137828201504696,2.118294753351251,1.3340040323561566,-0.32,51.75676643193572,0.0,0.0,0.0,4.736862953800049,0.0,0.0,9.23,0.0,29.17260983989344,5.561130952380953,4.175144557823129,0.0,0.0,0,1.4489999999999998,0,2,0,0,0,0,1.7517
*Oc1ccc(Oc2ccc(*)s2)s1,196.252,192.22,195.965271368,9.966255326250886,2.6372453042106296,1.9147129348670373,-1.0,28.05363452633539,0.0,0.0,0.0,0.0,0.0,0.0,18.46,0.0,9.843390348640757,6.006509170026035,8.183420650667674,0.0,0.0,0,2.6196,0,0,0,0,0,0,4.047
*OC(=S)Oc1ccc(*)s1,158.20299999999995,156.18699999999998,157.949621304,8.267584713501616,1.3887686278999931,1.0133697185693784,-0.6100000000000001,34.17141009337279,0.0,0.0,0.0,5.106527394840706,0.0,0.0,18.46,0.0,22.06126379168745,5.38248866213152,4.058695200302343,0.0,0.0,0,1.0673,0,1,0,0,0,0,3.0437
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)s2)cc1,322.479,312.399,321.99446332,15.81119030894213,6.579764272364057,4.998796504958135,-1.6799999999999993,45.45678747273174,0.0,0.0,0.0,0.0,0.0,29.94918746020349,0.0,0.0,0.0,0.6426557212644042,24.40871660840352,0.0,0.0,0,5.221300000000002,0,0,0,0,0,0,1.1128
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)s2)s1,256.351,248.287,256.001656876,13.242276208189782,4.642931031276396,3.4683931479135506,-1.5799999999999996,28.739938824331084,0.0,0.0,0.0,0.0,0.0,20.19489307280089,9.23,0.0,5.106527394840706,0.3080820583003123,19.31616949358562,0.0,0.0,0,4.1613000000000016,0,0,0,0,0,0,1.9403
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)s2)cc1,316.45,304.354,316.038042384,16.518297090128677,5.56334321958544,4.064507516023892,-2.16,34.120001594797,0.0,0.0,0.0,0.0,0.0,31.321796056194884,0.0,0.0,0.0,0.6294132263691177,28.798384084224217,0.0,0.0,0,5.159800000000003,0,0,0,0,0,0,2.0606
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,278.401,268.321,278.02239232,14.819626477379408,4.315115096271024,3.0549153536025666,-1.7699999999999996,34.98850928495928,0.0,0.0,0.0,0.0,0.0,20.881197370796592,0.0,0.0,12.217873443046695,0.4461178528921549,23.80606719015435,0.0,0.0,0,4.481500000000002,0,1,0,0,0,0,1.8996
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,250.32200000000003,240.242,250.04523594,13.94938298937633,3.9309778024990383,2.8354992567812785,-2.06,17.403152946396347,0.0,0.0,0.0,0.0,0.0,20.881197370796592,9.23,0.0,5.106527394840706,0.286838131799247,23.474546280371115,0.0,0.0,0,4.099800000000002,0,0,0,0,0,0,2.1724
*c1ccc(-c2ccc(C(=S)c3ccc(*)s3)s2)cc1,284.43,276.366,283.978813256,14.11251969619286,5.192080101344387,3.6690717374518673,-1.2899999999999996,51.20244235659532,0.0,0.0,0.0,0.0,0.0,10.440598685398296,0.0,0.0,12.217873443046695,0.6025379811653259,19.37026328009012,0.0,0.0,0,3.592100000000002,0,1,0,0,0,0,1.0659
*c1ccc(-c2ccc(Oc3ccc(*)s3)s2)cc1,256.351,248.287,256.001656876,13.242276208189782,3.91908393477696,2.910292902786112,-1.5799999999999996,34.120001594797,0.0,0.0,0.0,0.0,0.0,10.440598685398296,9.23,0.0,4.736862953800049,6.521749868080586,19.014830157767115,0.0,0.0,0,3.618100000000002,0,0,0,0,0,0,2.1882
*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,218.302,212.254,217.986006812,11.543605595440512,2.8219819735436324,2.0910828997929096,-1.1899999999999995,35.17456962654619,0.0,0.0,0.0,0.0,0.0,10.440598685398296,9.23,0.0,16.954736396846744,5.853161656114848,14.51219626585202,0.0,0.0,0,2.8027000000000006,0,1,0,0,0,0,2.3094
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,250.32200000000003,240.242,250.04523594,13.94938298937633,3.7312899212378383,2.624428363315675,-2.059999999999999,17.403152946396347,0.0,0.0,0.0,0.0,0.0,21.56750166879229,9.23,0.0,5.106527394840706,0.2922753652708421,23.59547790494677,0.0,0.0,0,4.099800000000002,0,0,0,0,0,0,2.397
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)cc2)cc1,310.421,296.309,310.081621448,17.225403871315223,4.7564820522869455,3.310866935762386,-2.639999999999999,22.783215716862266,0.0,0.0,0.0,0.0,0.0,32.69440465218628,0.0,0.0,0.0,0.6185167962658006,33.081995141901224,0.0,0.0,0,5.098300000000004,0,0,0,0,0,0,1.8601
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)cc4)cc3)cc2)cc1,304.392,288.264,304.125200512,17.93251065250177,4.20626738450567,2.8689453417432005,-3.1199999999999983,12.13273413692322,0.0,0.0,0.0,0.0,0.0,33.380708950181976,0.0,0.0,0.0,0.5943806757228124,39.0122001082478,0.0,0.0,0,5.036800000000004,0,0,0,0,0,0,2.5835
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,272.372,260.27599999999995,272.065971384,15.526733258565956,3.5082539289725263,2.30127477334106,-2.249999999999999,23.651723407024544,0.0,0.0,0.0,0.0,0.0,22.253805966787983,0.0,0.0,12.217873443046695,0.4329434467166176,28.058288460613355,0.0,0.0,0,4.420000000000004,0,1,0,0,0,0,1.6353
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,244.29300000000003,232.19699999999995,244.088815004,14.656489770562878,3.1241166352005405,2.081858676519772,-2.539999999999999,6.06636706846161,0.0,0.0,0.0,0.0,0.0,22.253805966787983,9.23,0.0,5.106527394840706,0.2734045200348339,27.71095702743409,0.0,0.0,0,4.038300000000002,0,0,0,0,0,0,3.3861
*OC(=S)c1ccc(-c2ccc(*)cc2)cc1,212.273,204.20899999999995,212.029585876,12.25071237662706,2.407871546377199,1.5141881081176325,-1.6699999999999997,23.33486817184684,0.0,0.0,0.0,5.106527394840706,0.0,11.126902983393991,9.23,0.0,17.324400837887403,0.1940766838313736,18.69932131777821,0.0,0.0,0,2.6846000000000005,0,1,0,0,0,0,2.8665
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)s1,246.381,240.333,245.963163192,12.41384908344359,3.862927652754725,2.478766353901902,-0.9000000000000001,52.0709500467576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43574688609339,0.4275307247299491,14.449347075249854,0.0,0.0,0,2.913800000000001,0,2,0,0,0,0,1.1979
*Oc1ccc(C(=S)c2ccc(*)cc2)s1,218.302,212.254,217.986006812,11.543605595440512,3.2677658969447823,2.151292187029668,-1.1899999999999995,34.48559370819467,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,17.324400837887403,0.2691989218526919,14.260373624758545,0.0,0.0,0,2.5321000000000007,0,1,0,0,0,0,2.4038
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)cc1,240.352,232.28799999999995,240.006742256,13.12095586463014,2.9524689986274693,1.802828170711101,-1.38,40.73416416882287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43574688609339,0.4098171989946879,18.56890817489122,0.0,0.0,0,2.8523000000000005,0,2,0,0,0,0,1.8035
*Oc1ccc(C(=S)c2ccc(*)cc2)cc1,212.273,204.20899999999995,212.029585876,12.25071237662706,2.568331704855483,1.5834120738898132,-1.6699999999999997,23.14880783025993,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,17.324400837887403,0.2511471653246542,18.244122800099536,0.0,0.0,0,2.4706,0,1,0,0,0,0,1.7412
*C(=S)OC(=S)c1ccc(*)cc1,180.253,176.22099999999998,179.970356748,9.844934982691242,1.490669069892099,0.9335787351730565,-0.8,41.10628485199668,0.0,0.0,0.0,4.736862953800049,0.0,0.0,9.23,0.0,29.17260983989344,5.54017342739565,9.74149281934996,0.0,0.0,0,1.3875,0,2,0,0,0,0,2.364
*Oc1ccc(Oc2ccc(*)cc2)s1,190.223,184.175,190.008850432,10.673362107437434,2.2206440827894327,1.5222639526715085,-1.4799999999999998,17.403152946396347,0.0,0.0,0.0,0.0,0.0,0.0,18.46,0.0,9.843390348640757,5.986098014823213,13.800234735869656,0.0,0.0,0,2.5581000000000005,0,0,0,0,0,0,4.0372
*Oc1ccc(Oc2ccc(*)cc2)cc1,184.194,176.12999999999997,184.052429496,11.380468888623982,1.7470842431122138,1.0834120738898134,-1.9599999999999995,6.06636706846161,0.0,0.0,0.0,0.0,0.0,0.0,18.46,0.0,9.843390348640757,5.984359561394193,17.63653020750694,0.0,0.0,0,2.4966,0,0,0,0,0,0,3.6966
*c1ccc(OC(=S)c2ccc(*)s2)cc1,218.302,212.254,217.986006812,11.543605595440512,2.798795493163381,1.7613180201574343,-1.19,40.05171682024749,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,16.954736396846744,6.230232531284118,14.003608040438396,0.0,0.0,0,1.8518,0,1,0,0,0,0,2.0472
*OC(=S)Oc1ccc(*)cc1,152.17399999999998,148.14199999999997,151.993200368,8.974691494688164,0.9721674064787964,0.6320940540588162,-1.09,23.52092851343375,0.0,0.0,0.0,5.106527394840706,0.0,0.0,18.46,5.236688001925443,22.06126379168745,5.35822869425548,9.494760959939532,0.0,0.0,0,1.0058,0,1,0,0,0,0,3.9415
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,260.408,252.344,259.978813256,12.535169427003234,5.439241741197621,4.124128212320347,-0.8999999999999997,39.39042040427013,0.0,0.0,6.923737199690624,6.923737199690624,0.0,19.5085887748052,0.0,0.0,0.0,0.8573703393968544,13.809312375802277,0.0,0.0769230769230769,0,4.429000000000001,0,0,0,0,0,0,2.1001
*Cc1ccc(-c2ccc(C(*)=S)s2)s1,222.359,216.311,221.963163192,10.836498814253964,4.097570255919898,2.921199022147993,-0.51,40.258928094432406,0.0,0.0,6.923737199690624,6.923737199690624,0.0,9.7542943874026,0.0,0.0,12.217873443046695,0.6963686276979927,8.981656746031746,0.0,0.1,0,3.750700000000001,0,1,0,0,0,0,1.7203
*Cc1ccc(-c2ccc(O*)s2)s1,194.28,188.232,193.986006812,9.966255326250886,3.5024085001099565,2.59372485527576,-0.8,22.673571755869474,0.0,0.0,6.923737199690624,6.923737199690624,0.0,9.7542943874026,9.23,0.0,5.106527394840706,0.5383645124716552,8.805917422524566,0.0,0.1111111111111111,0,3.3690000000000007,0,0,0,0,0,0,2.9968
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,254.379,244.299,254.02239232,13.242276208189782,4.422820688419002,3.1898392233861026,-1.3799999999999997,28.05363452633539,0.0,0.0,6.923737199690624,6.923737199690624,0.0,20.881197370796592,0.0,0.0,0.0,0.8356660069394556,18.245476129310003,0.0,0.0666666666666666,0,4.367500000000002,0,0,0,0,0,0,2.512
*Cc1ccc(-c2ccc(C(*)=S)cc2)s1,216.33,208.266,216.006742256,11.543605595440512,3.174592565104584,2.1802470609647764,-0.99,28.922142216497672,0.0,0.0,6.923737199690624,6.923737199690624,0.0,10.440598685398296,0.0,0.0,12.217873443046695,0.6637724312891159,13.310280034853449,0.0,0.0833333333333333,0,3.689200000000002,0,1,0,0,0,0,1.9959
*Cc1ccc(-c2ccc(O*)cc2)s1,188.251,180.187,188.029585876,10.673362107437434,2.790455271332598,1.960830964143489,-1.28,11.336785877934735,0.0,0.0,6.923737199690624,6.923737199690624,0.0,10.440598685398296,9.23,0.0,5.106527394840706,0.5054406284118583,12.995929626480224,0.0,0.0909090909090909,0,3.307500000000001,0,0,0,0,0,0,2.9246
*Cc1ccc(Cc2ccc(*)s2)s1,192.308,184.244,192.006742256,9.966255326250886,3.330479319336695,2.633938619567945,-0.6000000000000001,28.05363452633539,0.0,0.0,13.344558822616634,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.9602746021248004,9.297153643864952,0.0,0.2,0,2.6243000000000007,0,0,0,0,0,0,4.1954
*Cc1ccc(CC(*)=S)s1,154.259,148.21099999999998,153.991092192,8.267584713501616,2.0489247511863904,1.5885983857184245,-0.21,28.922142216497672,0.0,0.0,13.344558822616634,13.344558822616634,0.0,0.0,0.0,0.0,12.217873443046695,0.8604960317460317,4.542870370370371,0.0,0.2857142857142857,0,2.216600000000001,0,1,0,0,0,0,2.5553
*Cc1ccc(C(=O)c2ccc(*)s2)s1,206.291,200.243,205.986006812,10.836498814253964,3.315855309782434,2.4083206813261246,-0.9300000000000002,33.83687947270033,0.0,0.0,6.923737199690624,6.923737199690624,0.0,0.0,17.07,5.783244946364939,0.0,0.6598626595700009,8.214283273494583,0.0,0.1,0,2.2645,1,0,0,0,0,0,2.7131
*Cc1ccc(C(=O)C(*)=S)s1,168.242,164.20999999999998,167.970356748,9.137828201504696,2.1031995043870992,1.4231663776156958,-0.5400000000000001,34.70538716286261,0.0,0.0,6.923737199690624,6.923737199690624,0.0,0.0,17.07,5.783244946364939,12.217873443046695,0.3398989040060468,4.001435185185185,0.0,0.1428571428571428,0,1.8568,1,1,0,0,1,0,2.693
*Cc1ccc(C(=O)O*)s1,140.16299999999998,136.13099999999997,139.993200368,8.267584713501616,1.7837700679893775,1.1255854997107249,-0.8300000000000001,17.306091165886585,0.0,0.0,6.923737199690624,12.03026459453133,0.0,0.0,26.3,5.969305287951849,5.106527394840706,0.1821135676492816,3.926481481481481,0.0,0.1666666666666666,0,1.4185,1,0,0,0,0,0,3.78
*Cc1ccc(C(=S)c2ccc(*)s2)s1,222.359,216.311,221.963163192,10.836498814253964,4.05155757017795,2.794403444814079,-0.5100000000000001,45.13607528813371,0.0,0.0,6.923737199690624,6.923737199690624,0.0,0.0,0.0,0.0,12.217873443046695,0.8204824630469472,8.897616606827917,0.0,0.1,0,2.799800000000001,0,1,0,0,0,0,2.2961
*Cc1ccc(C(=S)O*)s1,156.231,152.19899999999998,155.970356748,8.267584713501616,2.151621198187136,1.3186268814547022,-0.4100000000000001,28.605286981319967,0.0,0.0,6.923737199690624,12.03026459453133,0.0,0.0,9.23,0.0,17.324400837887403,0.4584741118669689,4.268148148148148,0.0,0.1666666666666666,0,1.9538,0,1,0,0,0,0,2.676
*Cc1ccc(Nc2ccc(*)s2)s1,193.296,186.24,193.001991224,9.966255326250886,2.948004179584676,2.215279299582148,-0.7999999999999998,38.05579847971112,0.0,0.0,6.923737199690624,6.923737199690624,0.0,0.0,12.03,0.0,0.0,0.8924968243470227,8.94993142164273,0.0,0.1111111111111111,1,2.777100000000001,0,0,0,0,0,0,3.6624
*Cc1ccc(NC(*)=S)s1,155.247,150.207,154.98634116,8.267584713501616,1.7942739392882203,1.3266456867437073,-0.41,34.047158976172106,0.0,0.0,6.923737199690624,6.923737199690624,0.0,0.0,12.03,0.0,12.217873443046695,0.721607142857143,4.369259259259259,0.0,0.1666666666666666,1,2.0435,0,1,0,0,0,0,2.8469
*Cc1ccc(NO*)s1,127.168,122.128,127.00918478,7.397341225498538,1.5998445028904986,1.0290648088387364,-0.54,16.337867854622605,0.0,0.0,6.923737199690624,12.130990224467917,0.0,0.0,21.26,0.0,5.20725302477729,0.5638218065003779,4.294305555555556,0.0,0.2,1,1.6051999999999995,0,0,0,0,0,0,3.8409
*Cc1ccc(Oc2ccc(*)s2)s1,194.28,188.232,193.986006812,9.966255326250886,2.7785614036105204,2.02980633678556,-0.7999999999999998,28.05363452633539,0.0,0.0,6.923737199690624,6.923737199690624,0.0,0.0,9.23,0.0,4.736862953800049,6.611200528050727,8.60270919942051,0.0,0.1111111111111111,0,2.825800000000001,0,0,0,0,0,0,4.26
*Cc1ccc(OC(*)=S)s1,156.231,152.19899999999998,155.970356748,8.267584713501616,1.6814594423771938,1.2105963337923586,-0.41,29.10820255808458,0.0,0.0,6.923737199690624,6.923737199690624,0.0,0.0,9.23,0.0,16.954736396846744,5.96827380952381,4.195648148148148,0.0,0.1666666666666666,0,2.0104,0,1,0,0,0,0,3.0541
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,254.379,244.299,254.02239232,13.242276208189782,4.685591909927934,3.4175548035906145,-1.3799999999999994,28.05363452633539,0.0,0.0,6.923737199690624,6.923737199690624,0.0,20.19489307280089,0.0,0.0,0.0,0.8309546204590397,18.30287516801181,0.0,0.0666666666666666,0,4.367500000000002,0,0,0,0,0,0,2.8214
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,248.35,236.254,248.065971384,13.94938298937633,4.030597299406599,2.8853090052350594,-1.86,17.403152946396347,0.0,0.0,6.923737199690624,6.923737199690624,0.0,20.881197370796592,0.0,0.0,0.0,0.7986724513258743,24.32800379147473,0.0,0.0588235294117647,0,4.306000000000003,0,0,0,0,0,0,2.7314
*Cc1ccc(-c2ccc(C(*)=S)s2)cc1,216.33,208.266,216.006742256,11.543605595440512,3.343920424650212,2.2146256134182605,-0.99,28.922142216497672,0.0,0.0,6.923737199690624,6.923737199690624,0.0,10.440598685398296,0.0,0.0,12.217873443046695,0.663772431289116,13.426499354371376,0.0,0.0833333333333333,0,3.689200000000002,0,1,0,0,0,0,1.9323
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,248.35,236.254,248.065971384,13.94938298937633,3.773950799889377,2.57359001899274,-1.86,16.716848648400653,0.0,0.0,6.923737199690624,6.923737199690624,0.0,21.56750166879229,0.0,0.0,0.0,0.8127510439830066,22.66940069252444,0.0,0.0588235294117647,0,4.306000000000003,0,0,0,0,0,0,2.8951
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,242.32100000000003,228.20899999999995,242.109550448,14.656489770562878,3.223736132108101,2.131668424973552,-2.339999999999999,6.06636706846161,0.0,0.0,6.923737199690624,6.923737199690624,0.0,22.253805966787983,0.0,0.0,0.0,0.7836086016674875,28.62220407348384,0.0,0.0526315789473684,0,4.244500000000003,0,0,0,0,0,0,3.4166
*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,210.301,200.22099999999995,210.05032132,12.25071237662706,2.525722676574958,1.563997856571413,-1.4699999999999998,17.585356338562935,0.0,0.0,6.923737199690624,6.923737199690624,0.0,11.126902983393991,0.0,0.0,12.217873443046695,0.6362645263186388,17.695079942470812,0.0,0.0714285714285714,0,3.6277000000000017,0,1,0,0,0,0,2.5561
*Cc1ccc(-c2ccc(O*)cc2)cc1,182.222,172.14199999999997,182.07316494,11.380468888623982,2.141585382802972,1.3445817597501255,-1.7599999999999998,0.0,0.0,0.0,6.923737199690624,6.923737199690624,0.0,11.126902983393991,9.23,0.0,5.106527394840706,0.4775944926486053,17.36128653313177,0.0,0.0769230769230769,0,3.2460000000000013,0,0,0,0,0,0,3.7323
*Cc1ccc(Cc2ccc(*)s2)cc1,186.279,176.19899999999996,186.05032132,10.673362107437434,2.725156431245794,1.88638039038266,-1.08,16.716848648400653,0.0,0.0,13.344558822616634,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.9191339128243888,13.84952310090703,0.0,0.1666666666666666,0,2.5628,0,0,0,0,0,0,4.0831
*Cc1ccc(Cc2ccc(*)cc2)cc1,180.25,168.15399999999997,180.093900384,11.380468888623982,2.218488763903245,1.432080313066278,-1.5599999999999996,6.06636706846161,0.0,0.0,13.344558822616634,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.8717955164924862,19.931746256889653,0.0,0.1428571428571428,0,2.5013000000000005,0,0,0,0,0,0,4.2049
