smiles,BalabanJ,Chi1n,Chi1v,HallKierAlpha,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA5,SMR_VSA7,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA7,VSA_EState2,VSA_EState6,FractionCSP3,NHOHCount,NOCount,NumAromaticCarbocycles,NumHAcceptors,NumRotatableBonds,MolLogP,fr_C_S,fr_diazo,fr_ester,fr_ketone,fr_nitro,fr_quatN,fr_unbrch_alkane,energy
*CC(O)C(O)CN(*)c1ccc(N(C)C)cc1,2.636928843788658,5.145463451318013,5.145463451318013,-1.2599999999999998,10.213054789681411,11.374772549367124,0.0,19.13166997518723,24.26546827384644,10.216698334856808,43.06108793644497,0.0,0.0,6.923737199690624,2.0698077776667243,8.361821460065507,0.5,2,4,1,4,6,0.7126999999999999,0,0,0,0,0,0,0,3.7705
*c1c2ccccc2c(*)n1C,2.9868268387646832,3.2217774601895424,3.2217774601895424,-1.24,0.0,23.166135572155746,4.567099647791355,0.0,24.26546827384644,12.393687143226153,4.567099647791355,7.04767198267719,0.0,0.0,0.0,8.88111111111111,0.1111111111111111,0,1,1,1,0,0.5274999999999999,0,0,0,0,0,0,0,2.8434
*c1cn(*)c2ccccc12,2.948934455922308,2.8478310912815794,2.8478310912815794,-1.2400000000000002,0.0,16.96929200054267,4.9839785209472085,0.0,30.46231184545952,6.06636706846161,4.9839785209472085,0.0,0.0,0.0,2.4699074074074074,10.451666666666668,0.0,0,1,1,1,0,1.1283,0,0,0,0,0,0,0,4.1935
*Nc1ccc(-c2ccc(*)cc2)c(C)c1,2.439758468104355,4.559401076758504,4.559401076758504,-1.7599999999999998,0.0,11.753753343145172,0.0,6.923737199690624,48.02802097092827,11.800034545623795,0.0,0.0,6.923737199690624,0.0,0.0,17.30229397623247,0.0769230769230769,1,1,2,1,2,2.7128200000000007,0,0,0,0,0,0,0,3.3791
*Nc1cc(*)ccc1N,3.090683646458197,2.276709006307398,2.276709006307398,-1.1800000000000002,0.0,17.441139617828735,0.0,0.0,18.19910120538483,17.53370202278598,0.0,0.0,0.0,0.0,0.0,7.849166666666666,0.0,3,2,1,2,1,0.3196,0,0,0,0,0,0,0,3.7339
*c1ccc(*)c2nccnc12,2.946471324842402,2.957628310850573,2.957628310850573,-1.44,0.0,23.166135572155746,9.967957041894415,0.0,24.52642128014937,12.13273413692322,9.967957041894415,0.0,0.0,0.0,8.763148148148147,7.446666666666667,0.0,0,2,1,2,0,-0.021,0,0,0,0,0,0,0,3.0389
*c1ccc(*)c2nc(CC)c(CC)nc12,2.822819083821643,4.926431137082518,4.926431137082518,-1.44,0.0,23.166135572155746,9.967957041894415,26.689117645233267,23.520590126620142,12.13273413692322,9.967957041894415,12.84164324585202,0.0,0.0,9.729722222222222,7.598839758125472,0.3333333333333333,0,2,1,2,2,1.1038,0,0,0,0,0,0,0,3.3743
*c1ccc(*)c2nc(CCCCCCC)c(CCCCCCC)nc12,2.1465655357252387,9.926431137082515,9.926431137082515,-1.44,0.0,23.166135572155746,9.967957041894415,90.89733387449338,23.520590126620142,12.13273413692322,9.967957041894415,12.84164324585202,0.0,0.0,10.416816263542454,7.79158064705323,0.6363636363636364,0,2,1,2,12,5.004800000000005,0,0,0,0,0,0,6,3.0414
*c1ccc(*)c2nc(-c3ccccc3)c(-c3ccccc3)nc12,2.1004937056428816,7.126477998568793,7.126477998568793,-2.999999999999999,0.0,23.166135572155746,9.967957041894415,0.0,72.79640482153933,12.13273413692322,9.967957041894415,0.0,0.0,0.0,10.244334845049131,28.334630574452007,0.0,0,2,3,2,2,3.313000000000001,0,0,0,0,0,0,0,3.1914
*Nc1ccc(*)cc1O,3.06998271499884,2.211640669462564,2.211640669462564,-1.1800000000000002,5.106527394840706,11.753753343145172,0.0,0.0,18.19910120538483,11.800034545623795,5.106527394840706,0.0,0.0,0.0,0.0,7.301018518518519,0.0,2,2,1,2,1,0.4429999999999999,0,0,0,0,0,0,0,3.4121
*c1ccc(-c2ccc(N(c3ccccc3)c3ccc4ccc(N(*)c5ccccc5)cc4c3)cc2)cc1,1.4020000031000837,12.058203347312825,12.058203347312825,-4.819999999999998,0.0,45.275746870809016,0.0,0.0,145.59280964307868,16.283065403318417,0.0,0.0,0.0,0.0,2.3509670781893,54.58577844872907,0.0,0,2,6,2,6,8.7536,0,0,0,0,0,0,0,3.0933
*c1cc(CCCCCC)c(*)[nH]1,2.318301529430329,4.388010440969447,4.388010440969447,-0.72,0.0,12.393687143226153,4.9839785209472085,39.02784531432067,11.629818560158606,12.393687143226153,4.9839785209472085,6.4208216229260096,0.0,0.0,3.570631928697405,2.4526577853363567,0.6,1,1,0,0,5,1.4867,0,0,0,0,0,0,2,2.8742
*c1cc(CCCCCCCCCCCCCCCC)c(*)[nH]1,1.788284299835956,9.388010440969447,9.388010440969447,-0.72,0.0,12.393687143226153,4.9839785209472085,103.2360615435808,11.629818560158606,12.393687143226153,4.9839785209472085,6.4208216229260096,0.0,0.0,3.6293152393988137,2.4906626297879813,0.8,1,1,0,0,15,5.387700000000005,0,0,0,0,0,0,12,3.0442
*Nc1c(OC)cc(*)cc1OC,3.247951757903252,3.129445409770841,3.129445409770841,-1.38,9.473725907600098,11.753753343145172,0.0,0.0,12.13273413692322,21.273760453223893,14.219595082555069,0.0,0.0,0.0,0.0,5.631481481481481,0.25,1,3,1,3,3,0.7545999999999999,0,0,0,0,0,0,0,3.4275
*Nc1ccc(C=Cc2ccc(NC(=C(C#N)C#N)c3ccc(C(*)=C(C#N)C#N)cc3)cc2)cc1,1.8388485082666244,10.019212408660632,10.019212408660632,-5.559999999999999,0.0,35.2998721829246,0.0,0.0,106.19641984846588,11.050456081168516,0.0,0.0,45.32445147012304,0.0,0.0,31.08428360679101,0.0,2,6,3,6,7,5.911120000000004,0,0,0,0,0,0,0,2.0414
*CCCCCCCCCCNC(C)=N*,2.986686547080023,5.827160188343252,5.827160188343252,-0.53,0.0,5.835619785757269,5.316788604006331,65.21404738278933,0.0,5.316788604006331,12.380376191669844,0.0,0.0,6.923737199690624,0.0,0.0,0.9166666666666666,1,2,0,1,10,3.547100000000002,0,0,0,0,0,0,8,4.8855
*Cc1ccc(CNC(C)=N*)cc1,2.516863434095124,3.855634174575719,3.855634174575719,-1.31,0.0,5.835619785757269,5.316788604006331,20.392230805293824,35.392371257240434,5.316788604006331,5.835619785757269,13.4684936056032,0.0,0.0,0.0,8.952083333333334,0.3,1,2,1,1,3,1.7082,0,0,0,0,0,0,0,4.9237
*c1ccc2c(c1)c1cc(*)ccc1n2CC1CO1,2.0928799916919525,5.830383080860022,5.830383080860022,-1.7999999999999996,4.736862953800049,33.93858400108534,4.567099647791355,12.648722793660877,36.39820241076966,12.13273413692322,17.277948000052575,11.281619359712623,0.0,0.0,0.0,17.31740740740741,0.2,0,2,2,2,2,1.5425,0,0,0,0,0,0,0,3.2508
*Nc1cc(F)c(*)cc1F,3.2058276203237264,2.2826650113884788,2.2826650113884788,-1.1200000000000003,8.78083009534964,11.753753343145172,0.0,0.0,23.76717581901501,11.800034545623795,0.0,0.0,11.63444168209179,0.0,0.0,3.186064814814815,0.0,1,1,1,1,1,1.0156,0,0,0,0,0,0,0,3.4723
*Nc1ccc(*)cc1N,3.06998271499884,2.276709006307398,2.276709006307398,-1.1800000000000002,0.0,17.441139617828735,0.0,0.0,18.19910120538483,17.53370202278598,0.0,0.0,0.0,0.0,0.0,7.853240740740741,0.0,3,2,1,2,1,0.3195999999999999,0,0,0,0,0,0,0,4.2366
*c1ccc2cc(N(*)c3ccccc3)ccc2c1,2.037749634225621,5.583964941448088,5.583964941448088,-2.279999999999999,0.0,28.213588046758325,0.0,0.0,66.73003775307771,11.38315567246794,0.0,0.0,0.0,0.0,0.0,26.057997232078225,0.0,0,1,3,1,2,3.616800000000002,0,0,0,0,0,0,0,2.8541
*Nc1ccc(*)cc1I,3.06998271499884,2.177016108217199,3.25576525380536,-0.2500000000000001,0.0,34.34462397021323,0.0,0.0,21.769283476450227,11.800034545623795,0.0,0.0,3.5701822710653963,0.0,0.0,8.372329629629629,0.0,1,1,1,1,1,1.342,0,0,0,0,0,0,0,4.4168
*Cc1cccc(CN(*)c2ccccc2)c1O,2.194540228442559,5.125248681082597,5.125248681082597,-1.96,5.106527394840706,5.687386274683562,0.0,13.4684936056032,59.65783953108687,5.316788604006331,5.106527394840706,13.4684936056032,0.0,0.0,0.0,16.655261712327007,0.1428571428571428,1,2,2,2,4,2.912400000000002,0,0,0,0,0,0,0,4.1958
*c1[nH]c(*)c2c1CCCC2,2.519155605664216,3.457106781186547,3.457106781186547,-0.7200000000000001,0.0,12.393687143226153,4.9839785209472085,25.68328649170404,11.126902983393991,12.393687143226153,4.9839785209472085,12.84164324585202,0.0,0.0,3.640185185185185,0.0,0.5,1,1,0,0,0,0.2426999999999999,0,0,0,0,0,0,0,2.7316
*c1[nH]c(*)c2c1CCC2,2.6127109835479803,2.957106781186547,2.957106781186547,-0.7200000000000001,0.0,12.393687143226153,4.9839785209472085,19.26246486877803,11.126902983393991,12.393687143226153,4.9839785209472085,12.84164324585202,0.0,0.0,3.600185185185185,0.0,0.4285714285714285,1,1,0,0,0,-0.1474000000000002,0,0,0,0,0,0,0,2.6564
*c1[nH]c(*)c2c1CCCCC2,2.439112934359484,3.957106781186547,3.957106781186547,-0.7200000000000001,0.0,12.393687143226153,4.9839785209472085,32.10410811463005,11.126902983393991,12.393687143226153,4.9839785209472085,12.84164324585202,0.0,0.0,3.667962962962963,0.0,0.5555555555555556,1,1,0,0,0,0.6328,0,0,0,0,0,0,0,3.1158
*C=Cc1ccc(N(c2ccc(C=Cc3ccc4c5ccc(*)cc5n(CC(CC)CCCC)c4c3)cc2)c2ccc(OCC(CC)CCCC)cc2)cc1,1.25663261428236,19.927839331136862,19.927839331136862,-5.019999999999998,4.736862953800049,63.16243607717605,4.567099647791355,85.60627818808315,132.46389739099854,15.703139753112136,11.173981612304273,6.544756405912575,11.835812092322788,0.0,2.34482261743576,42.38655938530817,0.32,0,3,5,3,19,13.94089999999997,0,0,0,0,0,0,0,3.0565
*c1ccc(N(*)CCCCCC)cc1,2.329934221160032,5.068308549999283,5.068308549999283,-0.98,0.0,11.753753343145172,0.0,32.60702369139466,24.26546827384644,11.38315567246794,6.544756405912575,0.0,0.0,0.0,0.0,10.92555365831926,0.5,0,1,1,1,6,2.712200000000001,0,0,0,0,0,0,2,3.7028
*c1[nH]c(*)c(CC(=O)OC)c1CC(=O)OC,3.0137278186349783,4.297206724228547,4.297206724228547,-1.7799999999999998,19.06280027574374,24.332297719129848,4.9839785209472085,12.84164324585202,11.126902983393991,12.393687143226153,31.142184179405977,31.90444352159576,0.0,0.0,26.033973135550514,0.0,0.4,1,5,0,4,4,-1.2050999999999996,0,0,2,0,0,0,0,3.2776
*c1ccc(*)n1CCCCCC,2.3563631335012944,4.381231745226303,4.381231745226303,-0.72,0.0,12.393687143226153,4.567099647791355,39.15178009730724,12.13273413692322,12.393687143226153,4.567099647791355,6.544756405912575,0.0,0.0,0.0,4.754273904006046,0.6,0,1,0,1,5,1.4176,0,0,0,0,0,0,2,2.8542
*c1cc(CCOCCOC)c(*)[nH]1,2.20914462181699,3.9551773540312016,3.9551773540312016,-0.8,9.473725907600098,12.393687143226153,4.9839785209472085,6.4208216229260096,11.629818560158606,12.393687143226153,31.91442195576349,15.894547530526108,0.0,0.0,3.5015578546233312,2.3492202853363566,0.5555555555555556,1,3,0,2,6,-0.4306,0,0,0,0,0,0,3,2.8631
*Nc1ccc(*)cc1C(C)CC,3.0742695656865755,3.9694143471474335,3.9694143471474335,-0.98,0.0,11.753753343145172,0.0,26.18620206846865,23.762552697081823,11.800034545623795,0.0,0.0,0.0,0.0,0.0,8.63875,0.4,1,1,1,1,3,2.250900000000001,0,0,0,0,0,0,0,3.553
*c1ccc(*)n1CC(=O)OC,2.804246698061671,2.844174935560755,2.844174935560755,-1.25,9.53140013787187,18.362992431178,4.567099647791355,6.544756405912575,12.13273413692322,12.393687143226153,17.646202477020736,16.076156543784446,0.0,0.0,10.99611111111111,4.316018518518519,0.2857142857142857,0,3,0,3,2,-0.9897000000000002,0,0,1,0,0,0,0,2.6899
*c1ccc(*)n1CCC(=O)OC,2.584951416026553,3.344174935560755,3.344174935560755,-1.25,9.53140013787187,18.362992431178,4.567099647791355,12.965578028838586,12.13273413692322,12.393687143226153,17.646202477020736,16.076156543784446,0.0,0.0,10.934859221466365,4.443675359032502,0.375,0,3,0,3,3,-0.5996000000000001,0,0,1,0,0,0,0,2.7978
*c1ccc(*)n1C(C)C(=O)OC,2.999143691774669,3.298618072482244,3.298618072482244,-1.25,9.53140013787187,18.362992431178,4.567099647791355,12.965578028838586,12.13273413692322,12.393687143226153,17.646202477020736,9.53140013787187,0.0,0.0,11.327129629629631,4.22574074074074,0.375,0,3,0,3,2,-0.4287000000000003,0,0,1,0,0,0,0,2.9894
*c1ccc(*)n1CCC(=O)OC(C)C(=O)OCC,2.419801521383022,5.441684515522069,5.441684515522069,-1.7799999999999998,19.06280027574374,24.332297719129848,4.567099647791355,32.917018815968135,12.13273413692322,12.393687143226153,29.21655857595628,25.60755668165632,0.0,0.0,23.01247144536827,4.351003607850649,0.5,0,5,0,5,6,-0.2778000000000002,0,0,2,0,0,0,0,2.0885
*Cc1cc(C23CC4CC(CC(C4)C2)C3)cc(CN(*)C)c1O,1.7596706256009862,8.333750264787165,8.333750264787165,-1.02,5.106527394840706,0.0,5.316788604006331,57.40841381255604,28.823088612014207,0.0,17.470987981524225,18.88348407499998,17.75371813848418,0.0,0.0,4.848371126228269,0.6842105263157895,1,2,1,2,4,3.805400000000003,0,0,0,0,0,0,0,4.5466
*Nc1ccc(*)cc1OCCCCCCCCCCCC,2.0052571590695405,8.187939932725877,8.187939932725877,-1.1800000000000002,4.736862953800049,11.753753343145172,0.0,71.13195342895074,18.19910120538483,16.536897499423844,6.606881964512918,0.0,0.0,0.0,0.0,8.262357069630534,0.6666666666666666,1,2,1,2,13,5.037100000000005,0,0,0,0,0,0,9,3.5203
*Nc1ccc(*)nc1,2.881555877646136,1.931164424614912,1.931164424614912,-1.0500000000000005,0.0,11.884229846296638,4.9839785209472085,0.0,18.3295777085363,11.930511048775262,4.9839785209472085,0.0,0.0,0.0,4.238564814814815,4.256435185185185,0.0,1,2,0,2,1,0.1323999999999999,0,0,0,0,0,0,0,3.2295
*Nc1cnc(*)c(O)c1,3.04361805911428,2.0714378890315577,2.0714378890315577,-1.25,5.106527394840706,11.884229846296638,4.9839785209472085,0.0,12.263210640074686,11.930511048775262,10.090505915787915,0.0,0.0,0.0,4.088101851851852,1.7662037037037035,0.0,2,3,0,3,1,-0.1620000000000001,0,0,0,0,0,0,0,3.3471
*CC(O)CN(*)c1ccc(N=Nc2ccc(C(=O)O)cc2)cc1,2.011797305921701,6.582208983015411,6.582208983015411,-2.7299999999999995,15.007591973753234,23.03146411200254,0.0,13.027703587438928,54.09438803938988,5.316788604006331,28.831082871294136,0.0,0.0,6.923737199690624,10.799439448846046,14.082774869815744,0.1875,2,6,2,5,7,3.3994000000000018,0,0,0,0,0,0,0,2.4267
*CCN(*)C(=O)Cc1ccc(C(F)(F)F)cc1,2.668663100360233,4.589379404745055,4.589379404745055,-1.52,17.96578232709628,5.907179729351506,5.316788604006331,19.520857340060108,35.392371257240434,0.0,17.76872473927041,17.391657324441304,0.0,6.923737199690624,11.778178028155708,4.852597159234064,0.3636363636363636,0,2,1,1,4,2.508400000000001,0,0,0,0,0,0,0,4.9047
*c1ccc2c(*)c(-c3ccccc3)[nH]c2c1,2.2810943504757164,4.898717474235545,4.898717474235545,-2.02,0.0,23.035659069004275,4.9839785209472085,0.0,48.53093654769288,12.13273413692322,4.9839785209472085,0.0,0.0,0.0,3.623472222222222,20.86912163013353,0.0,1,1,2,0,1,2.1841,0,0,0,0,0,0,0,3.6113
*CCN(*)C(=O)c1ccc(F)cc1,2.7376680684151107,3.504308150549281,3.504308150549281,-1.38,9.184952231746642,5.907179729351506,5.316788604006331,6.923737199690624,35.646140606589334,0.0,17.76872473927041,0.0,5.817220841045895,6.923737199690624,11.73963813303099,5.8124744897959175,0.2222222222222222,0,2,1,1,3,1.6998,0,0,0,0,0,0,0,5.1588
*CCN(*)C(=O)c1c(F)cccc1F,3.0019764344504773,3.615940117864268,3.615940117864268,-1.45,13.575367279421462,5.907179729351506,5.316788604006331,6.923737199690624,35.39699437917361,0.0,17.76872473927041,0.0,11.63444168209179,6.923737199690624,11.712453703703703,3.5158545131015373,0.2222222222222222,0,2,1,1,3,1.8389,0,0,0,0,0,0,0,4.4989
*CCN(*)C(=O)c1ccc(F)c(F)c1,2.867804309906924,3.609957053720561,3.609957053720561,-1.4500000000000002,13.575367279421462,5.907179729351506,5.316788604006331,6.923737199690624,35.39699437917362,0.0,17.76872473927041,0.0,11.63444168209179,6.923737199690624,11.725193688586543,3.329978741496599,0.2222222222222222,0,2,1,1,3,1.8389,0,0,0,0,0,0,0,5.106
*CCN(*)C(=O)c1cc(F)ccc1F,2.946455305342529,3.609957053720561,3.609957053720561,-1.45,13.575367279421462,5.907179729351506,5.316788604006331,6.923737199690624,35.39699437917361,0.0,17.76872473927041,0.0,11.63444168209179,6.923737199690624,11.717175925925924,3.0096928539934487,0.2222222222222222,0,2,1,1,3,1.8389,0,0,0,0,0,0,0,4.4693
*CCN(*)C(=O)c1c(F)cc(F)cc1F,3.0849446623372505,3.715605956891841,3.715605956891841,-1.5200000000000002,17.96578232709628,5.907179729351506,5.316788604006331,6.923737199690624,35.1478481517579,0.0,17.76872473927041,0.0,17.451662523137685,6.923737199690624,11.701304799697656,1.0790655706727137,0.2222222222222222,0,2,1,1,3,1.978,0,0,0,0,0,0,0,4.6328
*CCN(*)C(=O)c1c(F)cc(F)c(F)c1F,3.226453489002384,3.827237924206828,3.827237924206828,-1.5900000000000003,22.3561973747711,5.907179729351506,5.316788604006331,6.923737199690624,34.898701924342184,0.0,17.76872473927041,0.0,23.26888336418358,6.923737199690624,11.686860355253213,0.2015698223733937,0.2222222222222222,0,2,1,1,3,2.1171,0,0,0,0,0,0,0,4.9884
*c1ccc2c(*)c(C)[nH]c2c1,2.868172587482222,3.2380338717125854,3.2380338717125854,-1.2399999999999998,0.0,23.035659069004275,4.9839785209472085,6.923737199690624,23.89302920023329,12.13273413692322,4.9839785209472085,0.0,6.923737199690624,0.0,3.470046296296296,10.186759259259258,0.1111111111111111,1,1,1,0,0,0.82552,0,0,0,0,0,0,0,4.0225
*Nc1ccc(-c2ccc(Nc3ccc4c(c3)c3cc(*)ccc3n4CC(CC)CCCC)cc2)cc1,1.438935594920783,12.77120194879849,12.77120194879849,-3.719999999999999,0.0,44.93437575667441,4.567099647791355,46.07551729699786,84.92913895846256,17.116823149630125,4.567099647791355,6.544756405912575,5.917906046161393,0.0,0.0,33.25356279426852,0.25,2,3,4,3,10,8.472300000000004,0,0,0,0,0,0,0,3.3558
*N=c1c(=Nc2ccc(*)cc2)c2cccc3cccc1c32,1.983324947165056,6.48022147000844,6.48022147000844,-2.739999999999999,0.0,33.949571777616164,0.0,0.0,71.7905736680101,6.06636706846161,11.423370005541404,0.0,0.0,0.0,4.944907407407407,23.14735553674587,0.0,0,2,3,2,1,3.402200000000001,0,0,0,0,0,0,0,2.1929
*c1ccc(-c2ccc(-c3nnc(*)n3-c3ccc(OC)cc3)cc2)cc1,1.7034478089002976,7.894508039583446,7.894508039583446,-3.399999999999999,4.736862953800049,12.393687143226153,14.76446326439343,0.0,72.79640482153933,17.1305500970262,21.874260805670964,0.0,0.0,0.0,0.0,27.14723695661665,0.0476190476190476,0,4,3,4,4,2.959100000000001,0,0,0,0,0,0,0,3.8442
*CCN(*)Cc1ccccc1,2.4135454197409327,3.396692525149909,3.396692525149909,-0.8200000000000001,0.0,0.0,5.316788604006331,13.4684936056032,35.89528683400505,0.0,11.861545009918906,6.544756405912575,0.0,6.923737199690624,0.0,10.82954121000252,0.3333333333333333,0,1,1,1,4,1.9205,0,0,0,0,0,0,0,3.8139
*CCCN(*)C,2.678257743164726,1.7634413615167954,1.7634413615167954,-0.04,0.0,0.0,5.316788604006331,13.344558822616634,0.0,0.0,18.909216992596097,0.0,0.0,6.923737199690624,0.0,0.0,1.0,0,1,0,1,3,0.7402,0,0,0,0,0,0,0,4.8968
*N=NNc1ccc(NN=Nc2ccc(*)cc2)cc1,1.9137740350303285,5.213554803341775,5.213554803341775,-2.76,0.0,23.128525892512297,0.0,0.0,48.53093654769288,16.91794986268238,0.0,0.0,0.0,0.0,0.0,17.289229693702858,0.0,2,6,2,4,5,3.2154000000000007,0,0,0,0,0,0,0,1.9731
*c1ccc(*)n1C(C(=O)OCC)n1cccc1,2.4608251184132537,5.083398097851598,5.083398097851598,-1.97,9.53140013787187,18.362992431178,9.13419929558271,13.089512811825152,36.6591554170726,12.393687143226153,21.71038654804748,9.53140013787187,0.0,0.0,12.236157407407408,8.245226757369615,0.25,0,4,0,4,4,0.2487999999999992,0,0,1,0,0,0,0,2.8248
*c1ccc2cc(*)n(C(C(=O)OCC)n3ccc4ccccc43)c2c1,1.995842595840204,7.90286528135144,7.90286528135144,-3.009999999999999,9.53140013787187,40.03836579218865,9.13419929558271,13.089512811825152,60.79414718776757,12.263210640074686,21.71038654804748,9.53140013787187,0.0,0.0,13.044086356764929,20.67141754503045,0.15,0,4,2,4,4,2.5552,0,0,1,0,0,0,0,4.2748
*c1ccc2cc(*)n(C(C(=O)NO)n3ccc4ccccc43)c2c1,2.021256570597007,7.176566018088127,7.176566018088127,-3.049999999999999,10.001790208849112,39.97624023358831,14.614295893703911,6.165775612134527,60.79414718776757,17.74330723819589,20.248632049711507,4.794537184071822,0.0,0.0,12.67394746787604,20.13981848565362,0.0555555555555555,2,5,2,4,3,1.4974999999999992,0,0,0,0,0,0,0,3.8694
*c1ccc(*)n1C(C(=O)NO)n1c2ccccc2c2ccccc21,2.132649370760561,7.192615188973173,7.192615188973173,-3.049999999999999,10.001790208849112,40.10671673673977,14.614295893703911,6.165775612134527,60.6636706846161,17.873783741347353,20.248632049711507,4.794537184071822,0.0,0.0,12.753394746787604,20.56130653187201,0.0555555555555555,2,5,2,4,3,1.4975,0,0,0,0,0,0,0,2.9081
*c1ccc(*)n1C(C(=O)NO)n1ccc2ccccc21,2.236511135879458,5.771865479708875,5.771865479708875,-2.53,10.001790208849112,29.20379180465872,14.614295893703911,6.165775612134527,48.661413050844345,17.873783741347353,20.248632049711507,4.794537184071822,0.0,0.0,12.30970663265306,14.235148730788612,0.0714285714285714,2,5,1,4,3,0.3442999999999999,0,0,0,0,0,0,0,2.4131
*CC(O)CN(*)c1ccc(N=Nc2ccc(Cl)cc2)cc1,2.005532839687172,6.093460276538114,6.471424749547341,-1.91,5.106527394840706,28.6630987142832,0.0,13.027703587438928,53.553569861434205,5.316788604006331,17.755250188501584,0.0,0.0,11.946370513431953,0.0,15.298524226457358,0.2,1,4,2,4,6,4.354600000000003,0,0,0,0,0,0,0,2.6263
*CC(O)CN(*)c1ccc(N=Nc2ccc(C#N)cc2)cc1,2.0118832908380506,6.378084837783479,6.378084837783479,-2.709999999999999,5.106527394840706,17.062158824050687,0.0,13.027703587438928,54.09438803938988,5.316788604006331,17.755250188501584,0.0,11.33111286753076,6.923737199690624,0.0,17.041228986124445,0.1875,1,5,2,5,6,3.5728800000000023,0,0,0,0,0,0,0,2.0164
*CC(O)CN(*)c1cc(C)c(N=Nc2ccc(Cl)cc2)c(C)c1,2.2148398533457523,6.926793609871447,7.304758082880674,-1.91,5.106527394840706,28.6630987142832,0.0,26.875177986820173,52.547738707904976,5.316788604006331,17.755250188501584,0.0,13.847474399381248,11.946370513431953,0.0,11.647199935424071,0.2941176470588235,1,4,2,4,6,4.971440000000003,0,0,0,0,0,0,0,2.6365
*CC(O)CN(*)c1cc(C)cc(C)c1,2.7667342207347017,4.346580842010583,4.346580842010583,-1.02,5.106527394840706,5.687386274683562,0.0,26.875177986820173,29.32600418877882,5.316788604006331,17.755250188501584,0.0,13.847474399381248,6.923737199690624,0.0,6.662635503275384,0.4545454545454545,1,2,1,2,4,1.90264,0,0,0,0,0,0,0,4.5575
*CC(=O)C(*)c1ccc(F)cc1,2.8290314349724364,3.1453772465653635,3.1453772465653635,-1.1800000000000002,9.184952231746642,5.783244946364939,0.0,13.344558822616634,35.646140606589334,0.0,5.783244946364939,4.794537184071822,5.817220841045895,6.923737199690624,11.428403722600152,6.389334845049131,0.2222222222222222,0,1,1,1,3,1.9528,0,0,0,1,0,0,0,4.0711
*CC(=O)C(*)C,3.3530759537985286,1.423702939609644,1.423702939609644,-0.33,4.794537184071822,5.783244946364939,0.0,20.268296022307258,0.0,0.0,5.783244946364939,4.794537184071822,0.0,13.344558822616634,10.636574074074074,0.0,0.75,0,1,0,1,2,0.8808,0,0,0,1,0,0,0,4.7758
*CC(=O)C1CCC(*)C1=O,2.618468847357914,2.944323665769302,2.944323665769302,-0.66,9.589074368143644,11.566489892729878,0.0,26.186202068468653,0.0,0.0,11.566489892729878,9.589074368143644,5.917906046161393,13.344558822616634,22.614583333333336,0.0,0.7142857142857143,0,2,0,2,2,0.84,0,0,0,2,0,0,0,4.8874
*C=C1CCC(=Cc2ccc(*)cc2)C1=O,2.26099163059263,4.598623535248837,4.598623535248837,-1.6299999999999997,4.794537184071822,17.92563212166043,0.0,12.84164324585202,47.55406450928047,6.06636706846161,5.783244946364939,4.794537184071822,0.0,0.0,11.923618669690098,10.168874742798357,0.1538461538461538,0,1,1,1,1,2.0407,0,0,0,1,0,0,0,2.5147
*C=C1CCCC(=Cc2ccc(*)cc2)C1=O,2.267963766783938,5.098623535248837,5.098623535248837,-1.6299999999999997,4.794537184071822,17.92563212166043,0.0,19.26246486877803,47.55406450928047,6.06636706846161,5.783244946364939,4.794537184071822,0.0,0.0,12.1436186696901,10.206965519232384,0.2142857142857142,0,1,1,1,1,2.4308000000000005,0,0,0,1,0,0,0,3.6567
*CC(=O)C(C)C(*)c1ccc(O)c2ncccc12,2.51123843865528,5.367149296569349,5.367149296569349,-1.9,9.901064578912528,16.686169878445998,4.9839785209472085,20.268296022307258,36.02576333715651,0.0,15.873750862152852,4.794537184071822,5.917906046161393,6.923737199690624,16.220409186822877,7.576635408793146,0.2857142857142857,1,3,1,3,4,2.7036000000000007,0,0,0,1,0,0,0,3.5354
*OS(=O)(=O)c1cc(C)c(*)c(C)c1,3.4090965720435755,3.358824683611184,4.767072974075047,-0.8700000000000001,12.9705468580193,16.184493927495165,0.0,18.742957874899023,23.25963712031721,6.06636706846161,8.417796984328938,14.67087673272392,13.847474399381248,0.0,0.3252777777777782,4.838883219954649,0.25,0,3,1,3,2,0.64764,0,0,0,0,0,0,0,4.7278
*OS(=O)(=O)c1cc(S(=O)(=O)Oc2ccc(C3(c4ccc(*)cc4)CCCC3)cc2)ccc1C,1.6266492939419757,10.200247498686766,13.016744079614492,-2.679999999999999,25.571429274997943,26.30262078652872,0.0,47.812981111826986,83.42039222816871,10.249452501111318,16.835593968657875,30.20399406115425,6.923737199690624,0.0,-0.3706420275168016,21.57538213525485,0.25,0,6,3,6,7,3.9670200000000033,0,0,0,0,0,0,0,3.9679
*c1ccc(S(*)(=O)=O)cc1,3.2015159310664942,2.3588246836111835,3.4337396407417136,-0.8300000000000001,8.417796984328938,16.77052440350099,0.0,4.895483475517775,24.26546827384644,6.06636706846161,8.417796984328938,10.70415733503938,0.0,0.0,0.5289814814814819,8.704675925925926,0.0,0,2,1,2,1,0.0992,0,0,0,0,0,0,0,4.2821
