smiles,MinAbsEStateIndex,BalabanJ,Chi1n,Chi3v,HallKierAlpha,PEOE_VSA14,SMR_VSA3,SMR_VSA5,SMR_VSA7,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,VSA_EState9,FractionCSP3,fr_C_S,fr_benzene,value
*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,0.0668095558675464,2.437579476379825,3.681304328682617,2.0484049730176004,-2.09,88.0116531404226,10.633577208012662,0.0,12.13273413692322,24.3857755055912,0.0,18.472324330792265,0.0,0.0,0.0,0,0,1.9797
*NCNC(=O)OC(=O)NC(*)=O,0.0138932718148989,3.654086216996418,2.4777275073462053,0.5712144298189726,-1.63,60.75298582808245,16.367244685174846,0.0,0.0,14.383611552215466,0.0,25.265266636892093,4.736862953800049,0.0,0.25,0,0,1.7355
*OCCCCONC(*)=O,0.0926619058117075,2.8497612822334424,2.735598559653489,0.7545726575261484,-0.6100000000000001,52.684252241764334,5.480096598121202,12.84164324585202,0.0,4.794537184071822,0.0,19.62385923514196,9.94411597857734,0.0,0.8,0,0,1.6747
*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,0.1624412110523216,2.1062698781393028,5.36504396942433,3.4382631939735977,-2.6699999999999995,116.77271567043483,5.480096598121202,0.0,51.71594828986925,4.794537184071822,5.749511833283905,18.16264554043291,4.8375885837366335,0.0,0.0,0,1,1.8941
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,0.0348516628873769,2.3875715569531573,4.143792731992099,3.871765050881493,-0.8800000000000003,96.8601784849388,0.0,12.347973912953767,38.89690985495034,17.56166019069928,0.0,0.0,12.347973912953767,0.0,0.2,0,0,1.899
*C(=S)C(F)(F)c1ccc(C(*)(F)F)s1,0.2421990740740736,3.0977593843126936,3.028984984237208,2.6089258654670404,-0.4900000000000002,80.71880484447652,0.0,12.347973912953767,21.88702852432582,17.56166019069928,0.0,5.36748289551624,12.347973912953767,0.0,0.2857142857142857,1,0,1.8028
*OC(F)(F)c1ccc(C(*)(F)F)s1,0.2599768518518515,2.999849656155644,2.778984984237208,2.1830414041261816,-0.6200000000000001,68.42603624234121,0.0,12.534034254540677,21.88702852432582,17.56166019069928,0.0,0.0,17.640561649381382,0.0,0.3333333333333333,0,0,1.7563
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,0.0042743764172332,2.362366887026376,4.646228044051195,3.1130608465106806,-1.36,99.02873533991864,0.0,12.347973912953767,52.40225258786495,17.56166019069928,0.0,0.0,12.347973912953767,0.0,0.1666666666666666,0,1,1.8167
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,0.0087160905072163,2.365510321938987,5.148663356110292,2.546462497555625,-1.84,101.19729219489857,0.0,12.347973912953767,65.22129102278387,17.56166019069928,0.0,0.0,12.347973912953767,0.0,0.1428571428571428,0,2,1.8364
*C(=S)C(F)(F)c1ccc(C(*)(F)F)cc1,0.1656368102796672,3.093153964892794,3.5314202962963046,1.8502216610962288,-0.9700000000000002,82.88736169945642,0.0,12.347973912953767,35.392371257240434,17.56166019069928,0.0,5.36748289551624,12.347973912953767,0.0,0.2222222222222222,1,1,1.8005
*OC(F)(F)c1ccc(C(*)(F)F)cc1,0.175746409674981,3.007046884339858,3.2814202962963046,1.439187090129494,-1.1,70.59459309732111,0.0,12.534034254540677,35.392371257240434,17.56166019069928,0.0,0.0,17.640561649381382,0.0,0.25,0,1,1.7269
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,0.2347978080120936,3.113230106486668,3.028984984237208,2.6729387179449065,-0.4900000000000002,80.71880484447655,0.0,12.347973912953767,21.88702852432582,17.56166019069928,0.0,11.792927640375432,5.922529168094576,0.0,0.2857142857142857,1,0,1.985
*Oc1ccc(C(F)(F)C(*)(F)F)s1,0.3230787037037042,3.0356750837863054,2.778984984237208,2.077776962134965,-0.7800000000000002,68.42603624234123,0.0,12.347973912953767,17.00988133062452,17.56166019069928,5.0632075352882095,6.425444744859191,5.922529168094576,0.0,0.3333333333333333,0,0,1.7924
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)s1,0.1307188484515323,2.337247322594433,4.6462280440511945,3.086585412010292,-1.36,99.02873533991864,0.0,12.347973912953767,41.96165390246666,17.56166019069928,0.0,6.425444744859191,5.922529168094576,0.0,0.1666666666666666,0,1,1.7814
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,0.1431383294568717,2.334538145790933,5.148663356110291,2.536370744229017,-1.84,101.19729219489857,0.0,12.347973912953767,54.09438803938988,17.56166019069928,0.0,6.425444744859191,5.922529168094576,0.0,0.1428571428571428,0,2,1.9016
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,0.1611533525447215,3.114951712976516,3.5314202962963046,1.8383572886958737,-0.9700000000000002,82.88736169945643,0.0,12.347973912953767,35.392371257240434,17.56166019069928,0.0,11.792927640375432,5.922529168094576,0.0,0.2222222222222222,1,1,1.9682
*Oc1ccc(C(F)(F)C(*)(F)F)cc1,0.3231903895817585,3.057356065608256,3.2814202962963046,1.4542199949238876,-1.2600000000000002,70.59459309732111,0.0,12.347973912953767,29.82891976554344,17.56166019069928,5.749511833283905,6.425444744859191,5.922529168094576,0.0,0.25,0,1,1.7437
*c1ccc(CC(F)(F)C(*)(F)F)s1,0.0110478080120937,2.780637757434068,3.031967620191824,1.9965676515143,-0.5800000000000003,70.05718570560424,0.0,18.76879553587978,17.00988133062452,17.56166019069928,0.0,12.347973912953767,6.4208216229260096,0.0,0.4285714285714285,0,0,1.7679
*c1ccc(CC(F)(F)C(*)(F)F)cc1,0.0449577585663896,2.820297712391952,3.5344029322509205,1.4898999841717508,-1.0600000000000005,72.22574256058412,0.0,18.76879553587978,29.82891976554344,17.56166019069928,0.0,12.347973912953767,6.4208216229260096,0.0,0.3333333333333333,0,1,1.7264
*C(=O)CC(F)(F)C(*)(F)F,0.6576620370370365,4.340652398986658,1.9171598724369336,0.5706755160665888,-0.6100000000000001,47.41115343378044,0.0,18.76879553587978,0.0,17.56166019069928,0.0,18.63413443608332,4.794537184071822,0.0,0.75,0,0,1.6044
*C(=S)CC(F)(F)C(*)(F)F,0.1756712962962965,4.340652398986658,1.9171598724369336,0.7150130833639952,-0.19,53.915812065142,0.0,18.76879553587978,0.0,17.56166019069928,0.0,17.71545680847001,0.0,0.0,0.75,1,0,1.767
*NCC(F)(F)C(*)(F)F,0.4050694444444445,4.101783752547981,1.713035727205002,0.4985067324178855,-0.32,42.18805798672781,5.733667477162185,12.347973912953767,0.0,17.56166019069928,0.0,18.89273031886634,0.0,0.0,1.0,0,0,1.5942
*OCC(F)(F)C(*)(F)F,0.6550694444444445,4.101783752547981,1.6481574712065412,0.4577654925800544,-0.32,41.623043463006674,0.0,12.347973912953767,0.0,17.56166019069928,0.0,18.954855877466684,5.106527394840706,0.0,1.0,0,0,1.5633
*c1ccc(C(=O)C(F)(F)C(*)(F)F)s1,0.1843811413454268,3.047268178388045,3.028984984237208,2.0132710049700684,-0.9100000000000004,74.21414621311499,0.0,12.347973912953767,17.00988133062452,17.56166019069928,0.0,18.131218859318707,0.0,0.0,0.2857142857142857,0,0,1.8316
*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,0.0821208506550768,3.0749530391200137,3.5314202962963046,1.502944300939034,-1.39,76.38270306809487,0.0,12.347973912953767,29.82891976554344,17.56166019069928,0.0,18.131218859318707,0.0,0.0,0.2222222222222222,0,1,1.8174
*C(=S)C(=O)C(F)(F)C(*)(F)F,0.4585879629629625,4.866911094741326,1.9141772364823175,0.8006151995747338,-0.52,58.072772572652745,0.0,12.347973912953767,0.0,17.56166019069928,0.0,23.498701754834947,4.794537184071822,0.0,0.5,1,0,1.9833
*OC(=S)C(F)(F)C(*)(F)F,0.8402546296296296,4.590778800906395,1.6641772364823175,0.750079106265565,-0.39,52.28466260187899,0.0,12.347973912953767,0.0,17.56166019069928,0.0,17.398601573292304,5.106527394840706,0.0,0.6666666666666666,1,0,1.7142
*c1ccc(NC(F)(F)C(*)(F)F)s1,0.0510478080120935,2.780637757434068,2.8248608390052765,1.7011627285821609,-0.7800000000000002,69.20102225265768,0.0,12.471908695940332,12.13273413692322,22.562742167387142,0.0,12.471908695940332,0.0,0.0,0.3333333333333333,0,0,1.862
*c1ccc(NC(F)(F)C(*)(F)F)cc1,0.0171799807886117,2.820297712391952,3.327296151064373,1.256910459452247,-1.2600000000000002,71.36957910763758,0.0,12.471908695940332,24.26546827384644,23.24904646538284,0.0,12.471908695940332,0.0,0.0,0.25,0,1,1.7935
*C(=O)NC(F)(F)C(*)(F)F,0.907662037037037,4.340652398986658,1.7100530912503862,0.4453704156697393,-0.8100000000000003,46.554989980833895,5.316788604006331,12.471908695940332,0.0,22.3561973747711,0.0,18.88200400205645,0.0,0.0,0.6666666666666666,0,0,1.642
*C(=S)NC(F)(F)C(*)(F)F,0.0743287037037034,4.340652398986658,1.7100530912503862,0.547432488285705,-0.39,53.05964861219545,5.316788604006331,12.471908695940332,0.0,17.56166019069928,0.0,17.963326374443138,0.0,0.0,0.6666666666666666,1,0,1.765
*NOC(F)(F)C(*)(F)F,0.6272916666666666,4.101783752547981,1.4141772364823175,0.3481915291272176,-0.36,40.83025850025365,5.896975471277056,12.534034254540677,0.0,17.56166019069928,0.0,12.534034254540677,4.8375885837366335,0.0,1.0,0,0,1.6008
*c1ccc(C(F)(F)CC(*)(F)F)s1,0.1111668556311413,2.851596052992172,3.031967620191824,2.096343439831705,-0.5800000000000003,70.05718570560424,0.0,18.76879553587978,17.00988133062452,17.56166019069928,0.0,6.425444744859191,5.922529168094576,0.0,0.4285714285714285,0,0,1.7568
*c1ccc(C(F)(F)CC(*)(F)F)cc1,0.0201641235197782,2.9042644126592805,3.5344029322509205,1.4962251378217513,-1.0600000000000005,72.22574256058412,0.0,18.76879553587978,29.82891976554344,17.56166019069928,0.0,6.425444744859191,5.922529168094576,0.0,0.3333333333333333,0,1,1.7249
*C(=O)C(F)(F)CC(*)(F)F,1.1662500000000002,4.2487708148297765,1.9171598724369336,0.504970048190492,-0.6100000000000001,47.41115343378044,0.0,18.76879553587978,0.0,17.56166019069928,0.0,18.63413443608332,4.794537184071822,0.0,0.75,0,0,1.6107
*C(=S)C(F)(F)CC(*)(F)F,0.4053472222222221,4.2487708148297765,1.9171598724369336,0.8036109654499902,-0.19,53.91581206514199,0.0,18.76879553587978,0.0,17.56166019069928,0.0,17.71545680847001,0.0,0.0,0.75,1,0,1.7605
*NC(F)(F)CC(*)(F)F,0.7079166666666665,3.887594744367081,1.713035727205002,0.3556495895607427,-0.32,42.188057986727806,5.733667477162185,18.89273031886634,0.0,17.56166019069928,0.0,12.471908695940332,0.0,0.0,1.0,0,0,1.6205
*OC(F)(F)CC(*)(F)F,0.9579166666666664,3.887594744367081,1.6671598724369334,0.3394300255611275,-0.32,41.623043463006674,0.0,18.954855877466684,0.0,17.56166019069928,0.0,12.534034254540677,5.106527394840706,0.0,1.0,0,0,1.5813
*C(=O)C(F)(F)C(=O)C(*)(F)F,1.416666666666667,4.826777907334156,1.9141772364823175,0.5849993340637172,-0.9400000000000002,51.56811394129119,0.0,12.347973912953767,0.0,17.56166019069928,0.0,24.417379382448264,9.589074368143644,0.0,0.5,0,0,1.6328
*OC(F)(F)C(=O)C(*)(F)F,1.2083333333333337,4.4975656797147,1.6641772364823175,0.435983289441355,-0.6500000000000001,45.78000397051742,0.0,12.534034254540677,0.0,17.56166019069928,0.0,18.317279200905617,9.901064578912528,0.0,0.6666666666666666,0,0,1.5807
*OC(F)(F)C(=S)C(*)(F)F,1.0750000000000002,4.4975656797147,1.6641772364823175,0.827923322698872,-0.23,52.284662601878985,0.0,12.534034254540677,0.0,17.56166019069928,0.0,17.3986015732923,5.106527394840706,0.0,0.6666666666666666,1,0,1.6753
*c1ccc(C(F)(F)NC(*)(F)F)s1,0.138944633408919,2.851596052992172,2.8248608390052765,1.898869555786152,-0.6200000000000003,69.2010222526577,5.316788604006331,12.595843478926898,17.00988133062452,17.56166019069928,0.0,6.549379527845757,6.046463951081142,0.0,0.3333333333333333,0,0,1.7771
*c1ccc(C(F)(F)NC(*)(F)F)cc1,0.0405722867850844,2.9042644126592805,3.327296151064373,1.332271206831097,-1.1000000000000003,71.36957910763758,5.316788604006331,12.595843478926898,29.82891976554344,17.56166019069928,0.0,6.549379527845757,6.046463951081142,0.0,0.25,0,1,1.7422
*C(=O)C(F)(F)NC(*)(F)F,0.7523148148148144,4.2487708148297765,1.7100530912503862,0.3796649477936425,-0.6500000000000001,46.55498998083389,5.316788604006331,12.595843478926898,0.0,17.56166019069928,0.0,18.88200400205645,4.794537184071822,0.0,0.6666666666666666,0,0,1.6253
*C(=S)C(F)(F)NC(*)(F)F,0.5164583333333332,4.2487708148297765,1.7100530912503862,0.6360303703717,-0.23,53.05964861219545,5.316788604006331,12.595843478926898,0.0,17.56166019069928,0.0,17.963326374443138,0.0,0.0,0.6666666666666666,1,0,1.7879
*NC(F)(F)NC(*)(F)F,0.7704166666666665,3.887594744367081,1.5059289460184546,0.2514822365046136,-0.36,41.33189453378126,11.050456081168516,12.719778261913463,0.0,17.56166019069928,0.0,12.719778261913463,0.0,0.0,1.0,0,0,1.6331
*OC(F)(F)NC(*)(F)F,0.8298611111111107,3.887594744367081,1.460053091250386,0.2400132728125965,-0.36,40.76688001006013,5.316788604006331,12.78190382051381,0.0,17.56166019069928,0.0,12.78190382051381,5.106527394840706,0.0,1.0,0,0,1.5936
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)cc2)cc1,0.3065309687486122,1.60990444075386,7.030598196065482,5.668123162325501,-2.159999999999999,138.23820247253124,0.0,0.0,72.79640482153933,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2.646
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,0.1418684108880024,1.8916337807295731,5.915790448310592,4.32645167704778,-1.7699999999999994,122.096828832069,0.0,0.0,65.5408178783174,0.0,0.0,5.36748289551624,0.0,0.0,0.0,1,2,2.5024
*c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)cc1,0.2902844941287401,1.897020152855574,5.413355136251495,5.204599138032447,-1.2899999999999996,119.92827197708912,0.0,0.0,58.97153523309117,0.0,0.0,4.864567318751625,0.0,0.0,0.0,1,1,2.7768
*Cc1ccc(CO*)s1,0.147944066515495,2.5918163053361463,2.3147138087681824,1.7739600053081757,-0.3400000000000001,51.8609609613048,0.0,13.530619164203545,21.88702852432582,0.0,0.0,0.0,18.637146559044247,0.0,0.3333333333333333,0,0,1.8606
*C(=O)c1ccc(C(=S)c2ccc(*)s2)s1,0.2244251018308556,2.304522786101898,3.796112076437508,4.137552096390244,-0.8399999999999999,95.11368285028544,0.0,0.0,38.89690985495034,0.0,0.0,11.15072784188118,0.0,0.0,0.0,1,0,2.2975
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,0.2271455890156284,1.9137139086630377,5.413355136251495,4.734407446396843,-1.7099999999999995,113.42361334572756,0.0,0.0,54.09438803938988,0.0,0.0,6.286160523129555,0.0,0.0,0.0,0,1,2.1519
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)cc1,0.1266442217127642,2.327407285257368,4.298547388496604,3.392735961119121,-1.3199999999999998,97.28223970526533,0.0,0.0,46.83880109616796,0.0,0.0,11.653643418645796,0.0,0.0,0.0,1,1,2.244
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,0.2352424490877704,1.8808761791656072,5.915790448310591,3.822766336358286,-2.1899999999999995,115.59217020070744,0.0,0.0,66.2271221763131,0.0,0.0,6.286160523129555,0.0,0.0,0.0,0,2,2.3607
*C(=O)c1ccc(C(=S)c2ccc(*)s2)cc1,0.2359151129587637,2.286723613086444,4.298547388496605,3.3592423120652306,-1.3199999999999998,97.28223970526533,0.0,0.0,52.40225258786495,0.0,0.0,11.15072784188118,0.0,0.0,0.0,1,1,2.1236
*C(=O)c1ccc(C(=S)c2ccc(*)cc2)cc1,0.2468157013340999,2.284394871094497,4.800982700555701,2.716766738231953,-1.7999999999999994,99.4507965602452,0.0,0.0,65.22129102278387,0.0,0.0,11.15072784188118,0.0,0.0,0.0,1,2,2.1209
*Nc1ccc(C(=O)O*)s1,0.1421296296296292,2.799121632357869,2.227180183450685,1.685839029102792,-1.03,54.95178652927368,0.0,0.0,17.00988133062452,5.001081976687867,0.0,5.969305287951849,5.106527394840706,0.0,0.0,0,0,2.0928
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,0.082546323406091,2.249365057722588,6.583168886103055,2.961432925793525,-1.4,131.1366748652449,11.050456081168516,32.60702369139466,24.26546827384644,11.374772549367124,0.0,16.769630175362092,0.0,0.0,0.4285714285714285,2,1,1.8822
*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,0.2444373751384796,1.7676830338094789,6.319168114656262,6.719750684410498,-1.8699999999999983,149.8346242363464,11.050456081168516,0.0,51.02964399187356,4.794537184071822,0.0,16.8028615604412,0.0,0.0,0.0,1,0,2.2382
*c1ccc(C(=S)c2ccc(C(=S)C(=O)Nc3ccc(-c4ccc(*)s4)cc3)s2)s1,0.195476906671511,1.4313930847907088,8.14053531970218,7.866839561365411,-2.0299999999999985,186.37696744156423,0.0,0.0,75.29511226572001,5.687386274683562,0.0,15.636314366854757,4.794537184071822,0.0,0.0,2,1,2.4376
*OCC(=S)c1ccc(C(=S)Cc2ccc(-c3ccc(*)cc3)cc2)s1,0.0534452126550968,1.6780737472251577,7.469249899917156,5.822145078709175,-1.7199999999999995,156.81058499938234,0.0,6.4208216229260096,75.9814165637157,0.0,0.0,16.33601660201617,11.527349017766715,0.0,0.1,2,2,2.0738
*Nc1ccc(-c2ccc(C(=S)c3ccc(-c4ccc(Nc5ccc(*)cc5)s4)s3)s2)s1,0.1771596249881812,1.309247770455373,9.05121892222514,9.537635191875063,-2.2899999999999983,197.29524563497387,0.0,0.0,82.55069920894194,15.689550228059296,0.0,4.864567318751625,0.0,0.0,0.0,1,1,2.4299
*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,0.0182593865849844,1.6372113053590844,7.119914593542522,4.557730142811495,-2.699999999999999,149.15861398584883,5.733667477162185,0.0,71.1042693700144,16.37585452605499,0.0,10.895681831089696,0.0,0.0,0.0,1,2,2.2302
*CCC(=O)OC(=O)Cc1ccc(-c2ccc(*)cc2)cc1,0.1451225644578819,1.982649265640474,6.269891162799385,2.785759377707026,-2.419999999999999,117.31758643463554,0.0,19.765380445542643,54.09438803938988,0.0,0.0,11.9386105759037,20.7467589448697,0.0,0.1764705882352941,0,2,1.7345
*Nc1ccc(NC(=O)NONC(*)=O)s1,0.1041758110115793,2.306305915005437,3.3854284739145486,1.8932072700429512,-1.8000000000000005,82.45093164591566,10.960193196242404,0.0,12.13273413692322,19.591238321519377,0.0,12.441209818454194,4.938314213673218,0.0,0.0,0,0,2.1192
*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,0.1344251653829578,1.9612084667478944,6.462213626974179,3.621608176828203,-1.9099999999999997,134.939538737875,0.0,6.4208216229260096,59.65783953108687,5.687386274683562,0.0,22.56005156654538,4.794537184071822,0.0,0.1176470588235294,2,2,2.3328
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,0.0940245890022675,2.3691887558465887,4.143792731992098,4.014610203222629,-0.8800000000000003,96.8601784849388,0.0,12.347973912953767,29.142615467547746,17.56166019069928,0.0,6.425444744859191,5.922529168094576,0.0,0.2,0,0,1.9785
*OC(=O)C(F)(F)C(*)(F)F,1.048587962962963,4.590778800906395,1.6641772364823175,0.4937136836875072,-0.8100000000000003,45.78000397051743,0.0,12.347973912953767,0.0,17.56166019069928,0.0,18.317279200905617,9.901064578912528,0.0,0.6666666666666666,0,0,1.5879
*c1ccc(C(F)(F)C(=O)C(*)(F)F)s1,0.2382454648526075,3.07871694100718,3.028984984237208,2.1042039420562264,-0.9100000000000004,74.21414621311499,0.0,12.347973912953767,17.00988133062452,17.56166019069928,0.0,12.20868969122413,10.717066352166398,0.0,0.2857142857142857,0,0,1.8032
*c1ccc(C(F)(F)C(=O)C(*)(F)F)cc1,0.1173154840639958,3.1123781837215967,3.5314202962963046,1.5376055931011714,-1.39,76.38270306809487,0.0,12.347973912953767,29.82891976554344,17.56166019069928,0.0,12.20868969122413,10.717066352166398,0.0,0.2222222222222222,0,1,1.7375
*OC(F)(F)OC(*)(F)F,1.0829166666666667,3.887594744367081,1.368301381714249,0.1959700166287586,-0.36,40.31120547705453,0.0,12.906154937714495,0.0,17.56166019069928,0.0,12.906154937714495,9.843390348640757,0.0,1.0,0,0,1.5596
